"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-0.644807515607078,0.6448075156070787,217,567,568,580,0.95,126,,3301
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-0.6901208196326458,0.6901208196326465,217,567,568,580,0.95,126,,3301
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-0.7326368535621844,0.7326368535621851,217,567,568,580,0.95,126,,3301
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-0.7728174252076362,0.7728174252076369,217,567,568,580,0.95,126,,3301
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-0.8110097325011724,0.811009732501173,217,567,568,580,0.95,126,,3301
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-0.8474826250246584,0.8474826250246591,217,567,568,580,0.95,126,,3301
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-0.8824493261517901,0.8824493261517907,217,567,568,580,0.95,126,,3301
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-0.9160823253031418,0.9160823253031425,217,567,568,580,0.95,126,,3301
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-0.9485235053702539,0.9485235053702545,217,567,568,580,0.95,126,,3301
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-0.9798912458772845,0.9798912458772852,217,567,568,580,0.95,126,,3301
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-1.0102855374863084,1.0102855374863093,217,567,568,580,0.95,126,,3301
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-1.0397917487463832,1.0397917487463841,217,567,568,580,0.95,126,,3301
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","ESSS","controls","NA",3.6437345603098013e-16,-1.0684834553085623,1.0684834553085631,217,567,568,580,0.95,126,,3301
