"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","all","total",311.4127576939959,191,470,217,567,568,580,0.95,126,,3474
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","all","total",321.0724378239784,153,542,217,567,568,580,0.95,126,,3474
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","all","total",314.69110717010045,127,577,217,567,568,580,0.95,126,,3474
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","all","total",290.97295387997815,111,568,217,567,568,580,0.95,126,,3474
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","all","total",257.16330515857294,88,528,217,567,568,580,0.95,126,,3474
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","all","total",221.75631575792863,70,473,217,567,568,580,0.95,126,,3474
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","all","total",192.09031787309732,52,418,217,567,568,580,0.95,126,,3474
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","all","total",172.0973458116272,44,392,217,567,568,580,0.95,126,,3474
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","all","total",162.49081909649976,38,370,217,567,568,580,0.95,126,,3474
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","all","total",163.24711896209678,36,375,217,567,568,580,0.95,126,,3474
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","all","total",172.90888079358876,36,429,217,567,568,580,0.95,126,,3474
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","all","total",188.8672822260733,38,467,217,567,568,580,0.95,126,,3474
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","all","total",207.0827674380812,39,512,217,567,568,580,0.95,126,,3474
