"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","controls","PF",0.37030334609198906,0,2,217,567,568,580,0.95,126,,3615
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","controls","PF",0.5073952135427136,0,2,217,567,568,580,0.95,126,,3615
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","controls","PF",0.5581466319675676,0,3,217,567,568,580,0.95,126,,3615
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","controls","PF",0.5769345661199073,0,3,217,567,568,580,0.95,126,,3615
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","controls","PF",0.5838897381736712,0,3,217,567,568,580,0.95,126,,3615
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","controls","PF",0.5864644937017253,0,3,217,567,568,580,0.95,126,,3615
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","controls","PF",0.5874176494100734,0,3,217,567,568,580,0.95,126,,3615
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","controls","PF",0.5877705006177866,0,3,217,567,568,580,0.95,126,,3615
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","controls","PF",0.5879011235193918,0,3,217,567,568,580,0.95,126,,3615
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","controls","PF",0.5879494791478249,0,2,217,567,568,580,0.95,126,,3615
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","controls","PF",0.5879673800422734,0,2,217,567,568,580,0.95,126,,3615
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","controls","PF",0.5879740068203979,0,3,217,567,568,580,0.95,126,,3615
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","controls","PF",0.5879764600044199,0,3,217,567,568,580,0.95,126,,3615
