"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","NaiveArima","controls","DM",7,-1.28312999225946,15.2831299922595,0.95,1636,1636.01,NA,545,2021-09-18,7,2021,65,217,547,545,559,-2,NA,NA
"2","abundance","NaiveArima","controls","DM",7,-4.71411477395268,18.7141147739527,0.95,1636,1636.01,NA,546,2021-09-18,8,2021,65,217,547,545,559,-1,NA,NA
"3","abundance","NaiveArima","controls","DM",7,-7.34680199229099,21.346801992291,0.95,1636,1636.01,NA,547,2021-09-18,9,2021,65,217,547,545,559,0,NA,NA
"4","abundance","NaiveArima","controls","DM",7,-9.56625998451893,23.5662599845189,0.95,1636,1636.01,NA,548,2021-09-18,10,2021,65,217,547,545,559,1,NA,NA
"5","abundance","NaiveArima","controls","DM",7,-11.5216417291595,25.5216417291595,0.95,1636,1636.01,NA,549,2021-09-18,11,2021,65,217,547,545,559,2,NA,NA
"6","abundance","NaiveArima","controls","DM",7,-13.2894419541793,27.2894419541793,0.95,1636,1636.01,NA,550,2021-09-18,12,2021,65,217,547,545,559,3,NA,NA
"7","abundance","NaiveArima","controls","DM",7,-14.9151020367389,28.9151020367389,0.95,1636,1636.01,NA,551,2021-09-18,1,2022,65,217,547,545,559,4,NA,NA
"8","abundance","NaiveArima","controls","DM",7,-16.4282295479054,30.4282295479054,0.95,1636,1636.01,NA,552,2021-09-18,2,2022,65,217,547,545,559,5,NA,NA
"9","abundance","NaiveArima","controls","DM",7,-17.8493899767784,31.8493899767784,0.95,1636,1636.01,NA,553,2021-09-18,3,2022,65,217,547,545,559,6,NA,NA
"10","abundance","NaiveArima","controls","DM",7,-19.1935569307928,33.1935569307928,0.95,1636,1636.01,NA,554,2021-09-18,4,2022,65,217,547,545,559,7,NA,NA
"11","abundance","NaiveArima","controls","DM",7,-20.4720342740641,34.4720342740641,0.95,1636,1636.01,NA,555,2021-09-18,4,2022,65,217,547,545,559,8,NA,NA
"12","abundance","NaiveArima","controls","DM",7,-21.693603984582,35.693603984582,0.95,1636,1636.01,NA,556,2021-09-18,5,2022,65,217,547,545,559,9,NA,NA
"13","abundance","NaiveArima","controls","DM",7,-22.8652499084251,36.8652499084251,0.95,1636,1636.01,NA,557,2021-09-18,6,2022,65,217,547,545,559,10,NA,NA
"14","abundance","NaiveArima","controls","DM",7,-23.9926345211464,37.9926345211464,0.95,1636,1636.01,NA,558,2021-09-18,7,2022,65,217,547,545,559,11,NA,NA
"15","abundance","NaiveArima","controls","DM",7,-25.0804245144921,39.0804245144921,0.95,1636,1636.01,NA,559,2021-09-18,8,2022,65,217,547,545,559,12,NA,NA
