"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","all","PP",82,-10.695124890917,174.695124890917,217,567,568,580,0.95,126,,3338
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","all","PP",82,-31.52787881315342,195.52787881315342,217,567,568,580,0.95,126,,3338
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","all","PP",82,-49.09070278660269,213.0907027866027,217,567,568,580,0.95,126,,3338
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","all","PP",82,-64.56386132453235,228.56386132453235,217,567,568,580,0.95,126,,3338
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","all","PP",82,-78.55266592501073,242.55266592501073,217,567,568,580,0.95,126,,3338
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","all","PP",82,-91.41669938301632,255.41669938301632,217,567,568,580,0.95,126,,3338
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","all","PP",82,-103.390249781834,267.390249781834,217,567,568,580,0.95,126,,3338
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","all","PP",82,-114.63605417990402,278.636054179904,217,567,568,580,0.95,126,,3338
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","all","PP",82,-125.27260043892318,289.2726004389232,217,567,568,580,0.95,126,,3338
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","all","PP",82,-135.38933732357907,299.38933732357907,217,567,568,580,0.95,126,,3338
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","all","PP",82,-145.05575762630684,309.05575762630684,217,567,568,580,0.95,126,,3338
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","all","PP",82,-154.327125316853,318.32712531685297,217,567,568,580,0.95,126,,3338
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","all","PP",82,-163.2482482094396,327.24824820943957,217,567,568,580,0.95,126,,3338
