"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","all","OL",0.694954573248771,-4.554536361447086,5.944445507944629,217,567,568,580,0.95,126,,3378
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","all","OL",0.5742359048034154,-5.855051194881976,7.003523004488806,217,567,568,580,0.95,126,,3378
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","all","OL",0.5214919399936684,-6.902409335407828,7.945393215395166,217,567,568,580,0.95,126,,3378
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","all","OL",0.5469562595313888,-7.753217695491178,8.847130214553955,217,567,568,580,0.95,126,,3378
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","all","OL",0.642178153426022,-8.450206859339438,9.734563166191482,217,567,568,580,0.95,126,,3378
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","all","OL",0.7893363792584646,-9.031561887045333,10.610234645562263,217,567,568,580,0.95,126,,3378
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","all","OL",0.9443742347362714,-9.554607634655444,11.443356104127986,217,567,568,580,0.95,126,,3378
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","all","OL",1.0742863636657018,-10.061565549436544,12.210138276767946,217,567,568,580,0.95,126,,3378
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","all","OL",1.1406721726378781,-10.59754640461097,12.878890749886725,217,567,568,580,0.95,126,,3378
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","all","OL",1.1309812990176606,-11.180166206556176,13.442128804591498,217,567,568,580,0.95,126,,3378
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","all","OL",1.0466167862228943,-11.811957413147887,13.905190985593677,217,567,568,580,0.95,126,,3378
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","all","OL",0.9078822392822177,-12.475746116939083,14.291510595503519,217,567,568,580,0.95,126,,3378
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","all","OL",0.7518596845175166,-13.136987838375731,14.640707207410763,217,567,568,580,0.95,126,,3378
