"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","exclosures","PB",9.718803225203692,-3.636018410846301,23.073624861253684,217,567,568,580,0.95,126,,3223
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","exclosures","PB",9.74649812134429,-6.383415679046154,25.876411921734736,217,567,568,580,0.95,126,,3223
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","exclosures","PB",9.774193017484889,-8.718967271804319,28.267353306774098,217,567,568,580,0.95,126,,3223
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","exclosures","PB",9.801887913625487,-10.784997129106463,30.388772956357435,217,567,568,580,0.95,126,,3223
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","exclosures","PB",9.829582809766086,-12.65691745239071,32.31608307192288,217,567,568,580,0.95,126,,3223
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","exclosures","PB",9.857277705906684,-14.38041096932171,34.09496638113508,217,567,568,580,0.95,126,,3223
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","exclosures","PB",9.884972602047283,-15.985636408847915,35.75558161294248,217,567,568,580,0.95,126,,3223
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","exclosures","PB",9.912667498187881,-17.493741768112017,37.319076764487775,217,567,568,580,0.95,126,,3223
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","exclosures","PB",9.94036239432848,-18.920235782931215,38.80096057158818,217,567,568,580,0.95,126,,3223
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","exclosures","PB",9.968057290469078,-20.276892460300267,40.21300704123843,217,567,568,580,0.95,126,,3223
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","exclosures","PB",9.995752186609677,-21.572900678279566,41.56440505149892,217,567,568,580,0.95,126,,3223
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","exclosures","PB",10.023447082750275,-22.81559525988203,42.86248942538258,217,567,568,580,0.95,126,,3223
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","exclosures","PB",10.051141978890874,-24.01094193061934,44.11322588840109,217,567,568,580,0.95,126,,3223
