"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","SF",0.95,0.253347159421114,0,1,2602,"2602.18",,555,2022-06-16,4,2022,99,217,556,555,568,-1,,
"abundance","pevGARCH","exclosures","SF",0.95,0.324107229731232,0,2,2602,"2602.18",,556,2022-06-16,5,2022,99,217,556,555,568,0,,
"abundance","pevGARCH","exclosures","SF",0.95,0.352588553742661,0,2,2602,"2602.18",,557,2022-06-16,6,2022,99,217,556,555,568,1,,
"abundance","pevGARCH","exclosures","SF",0.95,0.36239205439694,0,2,2602,"2602.18",,558,2022-06-16,7,2022,99,217,556,555,568,2,,
"abundance","pevGARCH","exclosures","SF",0.95,0.361679115061086,0,2,2602,"2602.18",,559,2022-06-16,8,2022,99,217,556,555,568,3,,
"abundance","pevGARCH","exclosures","SF",0.95,0.353014711227071,0,2,2602,"2602.18",,560,2022-06-16,9,2022,99,217,556,555,568,4,,
"abundance","pevGARCH","exclosures","SF",0.95,0.338685751214898,0,2,2602,"2602.18",,561,2022-06-16,10,2022,99,217,556,555,568,5,,
"abundance","pevGARCH","exclosures","SF",0.95,0.327509052331318,0,2,2602,"2602.18",,562,2022-06-16,11,2022,99,217,556,555,568,6,,
"abundance","pevGARCH","exclosures","SF",0.95,0.314698866811278,0,2,2602,"2602.18",,563,2022-06-16,12,2022,99,217,556,555,568,7,,
"abundance","pevGARCH","exclosures","SF",0.95,0.315034060970411,0,2,2602,"2602.18",,564,2022-06-16,1,2023,99,217,556,555,568,8,,
"abundance","pevGARCH","exclosures","SF",0.95,0.319383684078359,0,2,2602,"2602.18",,565,2022-06-16,2,2023,99,217,556,555,568,9,,
"abundance","pevGARCH","exclosures","SF",0.95,0.318660119624509,0,2,2602,"2602.18",,566,2022-06-16,3,2023,99,217,556,555,568,10,,
"abundance","pevGARCH","exclosures","SF",0.95,0.33000513980841,0,2,2602,"2602.18",,567,2022-06-16,4,2023,99,217,556,555,568,11,,
"abundance","pevGARCH","exclosures","SF",0.95,0.33313629707809,0,2,2602,"2602.18",,568,2022-06-16,5,2023,99,217,556,555,568,12,,
