"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",12.764,6.409,19.612,0.95,2767,2767.01,NA,558,2022-08-11,7,2022,107,217,558,558,570,0,NA,NA
"2","abundance","jags_RW","controls","DM",21.775,0.139,76.429,0.95,2767,2767.01,NA,559,2022-08-11,8,2022,107,217,558,558,570,1,NA,NA
"3","abundance","jags_RW","controls","DM",30.849,0,151.891,0.95,2767,2767.01,NA,560,2022-08-11,9,2022,107,217,558,558,570,2,NA,NA
"4","abundance","jags_RW","controls","DM",37.223,0.477,196.9,0.95,2767,2767.01,NA,561,2022-08-11,10,2022,107,217,558,558,570,3,NA,NA
"5","abundance","jags_RW","controls","DM",41.241,0.247,196.9,0.95,2767,2767.01,NA,562,2022-08-11,11,2022,107,217,558,558,570,4,NA,NA
"6","abundance","jags_RW","controls","DM",43.634,0.132,196.9,0.95,2767,2767.01,NA,563,2022-08-11,12,2022,107,217,558,558,570,5,NA,NA
"7","abundance","jags_RW","controls","DM",45.54,0.062,196.9,0.95,2767,2767.01,NA,564,2022-08-11,1,2023,107,217,558,558,570,6,NA,NA
"8","abundance","jags_RW","controls","DM",45.879,0.02,196.9,0.95,2767,2767.01,NA,565,2022-08-11,2,2023,107,217,558,558,570,7,NA,NA
"9","abundance","jags_RW","controls","DM",46.463,0,196.9,0.95,2767,2767.01,NA,566,2022-08-11,3,2023,107,217,558,558,570,8,NA,NA
"10","abundance","jags_RW","controls","DM",46.304,0,196.9,0.95,2767,2767.01,NA,567,2022-08-11,4,2023,107,217,558,558,570,9,NA,NA
"11","abundance","jags_RW","controls","DM",46.158,0,196.9,0.95,2767,2767.01,NA,568,2022-08-11,5,2023,107,217,558,558,570,10,NA,NA
"12","abundance","jags_RW","controls","DM",45.862,0,196.9,0.95,2767,2767.01,NA,569,2022-08-11,6,2023,107,217,558,558,570,11,NA,NA
"13","abundance","jags_RW","controls","DM",44.9,0,196.9,0.95,2767,2767.01,NA,570,2022-08-11,7,2023,107,217,558,558,570,12,NA,NA
