"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-02-09",2,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-1.26235745205975,1.26235745205975,"3012.11",3012,NA,565,217,564,565,576,1,NA,NA
"2023-02-09",3,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-1.78524302926564,1.78524302926564,"3012.11",3012,NA,566,217,564,565,576,2,NA,NA
"2023-02-09",4,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-2.18646724428068,2.18646724428068,"3012.11",3012,NA,567,217,564,565,576,3,NA,NA
"2023-02-09",5,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-2.5247149041195,2.5247149041195,"3012.11",3012,NA,568,217,564,565,576,4,NA,NA
"2023-02-09",6,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-2.82271707470903,2.82271707470903,"3012.11",3012,NA,569,217,564,565,576,5,NA,NA
"2023-02-09",7,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-3.09213163054627,3.09213163054627,"3012.11",3012,NA,570,217,564,565,576,6,NA,NA
"2023-02-09",8,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-3.33988388381924,3.33988388381924,"3012.11",3012,NA,571,217,564,565,576,7,NA,NA
"2023-02-09",9,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-3.57048605853129,3.57048605853129,"3012.11",3012,NA,572,217,564,565,576,8,NA,NA
"2023-02-09",10,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-3.78707235617925,3.78707235617925,"3012.11",3012,NA,573,217,564,565,576,9,NA,NA
"2023-02-09",11,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-3.99192476979562,3.99192476979562,"3012.11",3012,NA,574,217,564,565,576,10,NA,NA
"2023-02-09",12,2023,"abundance","NaiveArima","controls","PM",118,0.95,0,-4.18676601979125,4.18676601979125,"3012.11",3012,NA,575,217,564,565,576,11,NA,NA
"2023-02-09",1,2024,"abundance","NaiveArima","controls","PM",118,0.95,0,-4.37293448856136,4.37293448856136,"3012.11",3012,NA,576,217,564,565,576,12,NA,NA
