"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-2.31552043551091,4.14666238510738,2740,"2740.06",,558,2022-08-04,7,2022,106,217,558,558,570,0,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-3.03962909621975,4.87077104581622,2740,"2740.06",,559,2022-08-04,8,2022,106,217,558,558,570,1,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-3.65030938957705,5.48145133917352,2740,"2740.06",,560,2022-08-04,9,2022,106,217,558,558,570,2,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-4.18843915467789,6.01958110427436,2740,"2740.06",,561,2022-08-04,10,2022,106,217,558,558,570,3,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-4.6750081814075,6.50615013100397,2740,"2740.06",,562,2022-08-04,11,2022,106,217,558,558,570,4,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-5.12249421214776,6.95363616174423,2740,"2740.06",,563,2022-08-04,12,2022,106,217,558,558,570,5,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-5.53903103476179,7.37017298435826,2740,"2740.06",,564,2022-08-04,1,2023,106,217,558,558,570,6,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-5.93027031768171,7.76141226727818,2740,"2740.06",,565,2022-08-04,2,2023,106,217,558,558,570,7,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-6.30032806148481,8.13147001108128,2740,"2740.06",,566,2022-08-04,3,2023,106,217,558,558,570,8,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-6.65231213752834,8.48345408712481,2740,"2740.06",,567,2022-08-04,4,2023,106,217,558,558,570,9,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-6.98863744235809,8.81977939195456,2740,"2740.06",,568,2022-08-04,5,2023,106,217,558,558,570,10,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-7.31122467125084,9.14236662084731,2740,"2740.06",,569,2022-08-04,6,2023,106,217,558,558,570,11,,
"abundance","ESSS",0.95,"all","OL",0.915570974798236,-7.62163128951876,9.45277323911523,2740,"2740.06",,570,2022-08-04,7,2023,106,217,558,558,570,12,,
