"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","controls","total",51.00549519192502,23.878460189063183,78.13253019478685,217,567,568,580,0.95,126,,3218
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","controls","total",48.60534153021414,17.713950151937066,79.49673290849121,217,567,568,580,0.95,126,,3218
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","controls","total",40.30881295817252,7.17936858069983,73.4382573356452,217,567,568,580,0.95,126,,3218
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","controls","total",38.63670292368427,4.597900195573686,72.67550565179485,217,567,568,580,0.95,126,,3218
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","controls","total",38.63670292368427,4.597900195573686,72.67550565179485,217,567,568,580,0.95,126,,3218
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","controls","total",38.63670292368427,4.597900195573686,72.67550565179485,217,567,568,580,0.95,126,,3218
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","controls","total",38.63670292368427,4.597900195573686,72.67550565179485,217,567,568,580,0.95,126,,3218
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","controls","total",38.63670292368427,4.597900195573686,72.67550565179485,217,567,568,580,0.95,126,,3218
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","controls","total",38.63670292368427,4.597900195573686,72.67550565179485,217,567,568,580,0.95,126,,3218
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","controls","total",38.63670292368427,4.597900195573686,72.67550565179485,217,567,568,580,0.95,126,,3218
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","controls","total",38.63670292368427,4.597900195573686,72.67550565179485,217,567,568,580,0.95,126,,3218
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","controls","total",38.63670292368427,4.597900195573686,72.67550565179485,217,567,568,580,0.95,126,,3218
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","controls","total",38.63670292368427,4.597900195573686,72.67550565179485,217,567,568,580,0.95,126,,3218
