"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","AutoArima","controls","DM",18.9003366406198,10.849057818712,26.9516154625276,0.95,2275,2275.01,NA,552,2022-03-24,1,2022,87,217,553,552,565,-1,NA,NA
"2","abundance","AutoArima","controls","DM",19.0196586817749,9.4980049692805,28.5413123942692,0.95,2275,2275.01,NA,553,2022-03-24,3,2022,87,217,553,552,565,0,NA,NA
"3","abundance","AutoArima","controls","DM",19.0168620074059,8.06551679377772,29.968207221034,0.95,2275,2275.01,NA,554,2022-03-24,4,2022,87,217,553,552,565,1,NA,NA
"4","abundance","AutoArima","controls","DM",19.0764541275269,7.01245218146686,31.140456073587,0.95,2275,2275.01,NA,555,2022-03-24,4,2022,87,217,553,552,565,2,NA,NA
"5","abundance","AutoArima","controls","DM",19.0471640134466,5.85132192521194,32.2430061016813,0.95,2275,2275.01,NA,556,2022-03-24,5,2022,87,217,553,552,565,3,NA,NA
"6","abundance","AutoArima","controls","DM",19.0524612225666,4.84917027362146,33.2557521715117,0.95,2275,2275.01,NA,557,2022-03-24,6,2022,87,217,553,552,565,4,NA,NA
"7","abundance","AutoArima","controls","DM",19.0495097511588,3.89546775040146,34.2035517519161,0.95,2275,2275.01,NA,558,2022-03-24,7,2022,87,217,553,552,565,5,NA,NA
"8","abundance","AutoArima","controls","DM",19.0519556980799,3.01000600335373,35.093905392806,0.95,2275,2275.01,NA,559,2022-03-24,8,2022,87,217,553,552,565,6,NA,NA
"9","abundance","AutoArima","controls","DM",19.0509983763124,2.16447928026479,35.93751747236,0.95,2275,2275.01,NA,560,2022-03-24,9,2022,87,217,553,552,565,7,NA,NA
"10","abundance","AutoArima","controls","DM",19.0513059162272,1.36163404186195,36.7409777905925,0.95,2275,2275.01,NA,561,2022-03-24,10,2022,87,217,553,552,565,8,NA,NA
"11","abundance","AutoArima","controls","DM",19.0511282176317,0.592735929180947,37.5095205060824,0.95,2275,2275.01,NA,562,2022-03-24,11,2022,87,217,553,552,565,9,NA,NA
"12","abundance","AutoArima","controls","DM",19.0512253002738,-0.14487367443402,38.2473242749816,0.95,2275,2275.01,NA,563,2022-03-24,12,2022,87,217,553,552,565,10,NA,NA
"13","abundance","AutoArima","controls","DM",19.0511868859676,-0.85541169521689,38.9577854671521,0.95,2275,2275.01,NA,564,2022-03-24,1,2023,87,217,553,552,565,11,NA,NA
"14","abundance","AutoArima","controls","DM",19.0512030969742,-1.54135058554487,39.6437567794932,0.95,2275,2275.01,NA,565,2022-03-24,2,2023,87,217,553,552,565,12,NA,NA
