"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"controls","PE",0.241802170516448,0,2,2879,"2879.09",,559,2022-09-15,8,2022,112,217,559,559,571,0,,
"abundance","nbGARCH",0.95,"controls","PE",0.297876402612691,0,2,2879,"2879.09",,560,2022-09-15,9,2022,112,217,559,559,571,1,,
"abundance","nbGARCH",0.95,"controls","PE",0.31080838487843,0,2,2879,"2879.09",,561,2022-09-15,10,2022,112,217,559,559,571,2,,
"abundance","nbGARCH",0.95,"controls","PE",0.313789825874932,0,2,2879,"2879.09",,562,2022-09-15,11,2022,112,217,559,559,571,3,,
"abundance","nbGARCH",0.95,"controls","PE",0.314477042279675,0,2,2879,"2879.09",,563,2022-09-15,12,2022,112,217,559,559,571,4,,
"abundance","nbGARCH",0.95,"controls","PE",0.322142644141992,0,2,2879,"2879.09",,564,2022-09-15,1,2023,112,217,559,559,571,5,,
"abundance","nbGARCH",0.95,"controls","PE",0.316154249158968,0,2,2879,"2879.09",,565,2022-09-15,2,2023,112,217,559,559,571,6,,
"abundance","nbGARCH",0.95,"controls","PE",0.314775278141793,0,2,2879,"2879.09",,566,2022-09-15,3,2023,112,217,559,559,571,7,,
"abundance","nbGARCH",0.95,"controls","PE",0.314457708800875,0,2,2879,"2879.09",,567,2022-09-15,4,2023,112,217,559,559,571,8,,
"abundance","nbGARCH",0.95,"controls","PE",0.314384572086965,0,2,2879,"2879.09",,568,2022-09-15,5,2023,112,217,559,559,571,9,,
"abundance","nbGARCH",0.95,"controls","PE",0.314362359747317,0,2,2879,"2879.09",,569,2022-09-15,6,2023,112,217,559,559,571,10,,
"abundance","nbGARCH",0.95,"controls","PE",0.314357232857764,0,2,2879,"2879.09",,570,2022-09-15,7,2023,112,217,559,559,571,11,,
"abundance","nbGARCH",0.95,"controls","PE",0.314356052160526,0,2,2879,"2879.09",,571,2022-09-15,8,2023,112,217,559,559,571,12,,
