"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS","all","PB",6.9995995068591,-22.1377543958266,36.1369534095448,0.95,862,"862.08",,528,2020-06-04,2,2020,36,217,531,528,543,-3,,
"abundance","ESSS","all","PB",6.9995995068591,-34.2047784852734,48.2039774989916,0.95,862,"862.08",,529,2020-06-04,3,2020,36,217,531,528,543,-2,,
"abundance","ESSS","all","PB",6.9995995068591,-43.4644088454975,57.4636078592157,0.95,862,"862.08",,530,2020-06-04,4,2020,36,217,531,528,543,-1,,
"abundance","ESSS","all","PB",6.9995995068591,-51.2707318141048,65.269930827823,0.95,862,"862.08",,531,2020-06-04,5,2020,36,217,531,528,543,0,,
"abundance","ESSS","all","PB",6.9995995068591,-58.1482852287414,72.1474842424596,0.95,862,"862.08",,532,2020-06-04,6,2020,36,217,531,528,543,1,,
"abundance","ESSS","all","PB",6.9995995068591,-64.3660943438369,78.3652933575551,0.95,862,"862.08",,533,2020-06-04,7,2020,36,217,531,528,543,2,,
"abundance","ESSS","all","PB",6.9995995068591,-70.0839761241367,84.0831751378549,0.95,862,"862.08",,534,2020-06-04,8,2020,36,217,531,528,543,3,,
"abundance","ESSS","all","PB",6.9995995068591,-75.4060617387594,89.4052607524776,0.95,862,"862.08",,535,2020-06-04,9,2020,36,217,531,528,543,4,,
"abundance","ESSS","all","PB",6.9995995068591,-80.4046817303653,94.4038807440835,0.95,862,"862.08",,536,2020-06-04,10,2020,36,217,531,528,543,5,,
"abundance","ESSS","all","PB",6.9995995068591,-85.1324999583328,99.131698972051,0.95,862,"862.08",,537,2020-06-04,11,2020,36,217,531,528,543,6,,
"abundance","ESSS","all","PB",6.9995995068591,-89.6292736374149,103.628472651133,0.95,862,"862.08",,538,2020-06-04,12,2020,36,217,531,528,543,7,,
"abundance","ESSS","all","PB",6.9995995068591,-93.9258903279709,107.925089341689,0.95,862,"862.08",,539,2020-06-04,1,2021,36,217,531,528,543,8,,
"abundance","ESSS","all","PB",6.9995995068591,-98.046913389422,112.04611240314,0.95,862,"862.08",,540,2020-06-04,2,2021,36,217,531,528,543,9,,
"abundance","ESSS","all","PB",6.9995995068591,-102.012258769829,116.011457783547,0.95,862,"862.08",,541,2020-06-04,3,2021,36,217,531,528,543,10,,
"abundance","ESSS","all","PB",6.9995995068591,-105.838340115437,119.837539129155,0.95,862,"862.08",,542,2020-06-04,4,2021,36,217,531,528,543,11,,
"abundance","ESSS","all","PB",6.9995995068591,-109.538874790143,123.538073803862,0.95,862,"862.08",,543,2020-06-04,5,2021,36,217,531,528,543,12,,
