"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-03-16",3,2023,566,"abundance","jags_RW","controls","DM",21.846,15.839,28.151,123,0.95,217,565,3125
"2023-03-16",4,2023,567,"abundance","jags_RW","controls","DM",22.017,14.368,30.597,123,0.95,217,565,3125
"2023-03-16",5,2023,568,"abundance","jags_RW","controls","DM",22.204,13.069,32.504,123,0.95,217,565,3125
"2023-03-16",6,2023,569,"abundance","jags_RW","controls","DM",22.373,11.998,34.31,123,0.95,217,565,3125
"2023-03-16",7,2023,570,"abundance","jags_RW","controls","DM",22.54,11.191,35.96,123,0.95,217,565,3125
"2023-03-16",8,2023,571,"abundance","jags_RW","controls","DM",22.734,10.183,37.242,123,0.95,217,565,3125
"2023-03-16",9,2023,572,"abundance","jags_RW","controls","DM",22.905,9.187,38.393,123,0.95,217,565,3125
"2023-03-16",10,2023,573,"abundance","jags_RW","controls","DM",23.061,9.119,40.274,123,0.95,217,565,3125
"2023-03-16",11,2023,574,"abundance","jags_RW","controls","DM",23.229,8.421,41.666,123,0.95,217,565,3125
"2023-03-16",12,2023,575,"abundance","jags_RW","controls","DM",23.414,7.867,42.824,123,0.95,217,565,3125
"2023-03-16",1,2024,576,"abundance","jags_RW","controls","DM",23.604,7.28,44.021,123,0.95,217,565,3125
"2023-03-16",2,2024,577,"abundance","jags_RW","controls","DM",23.786,7.101,45.328,123,0.95,217,565,3125
