"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-0.811316443063316,26.8129200365155,2335,"2335.14",,552,2022-04-07,1,2022,89,217,554,552,566,-2,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-6.53150434665286,32.533107940105,2335,"2335.14",,553,2022-04-07,3,2022,89,217,554,552,566,-1,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-10.9208903735079,36.9224939669601,2335,"2335.14",,554,2022-04-07,4,2022,89,217,554,552,566,0,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-14.6213583160564,40.6229619095086,2335,"2335.14",,555,2022-04-07,4,2022,89,217,554,552,566,1,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-17.8815572826083,43.8831608760605,2335,"2335.14",,556,2022-04-07,5,2022,89,217,554,552,566,2,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-20.8290145686298,46.830618162082,2335,"2335.14",,557,2022-04-07,6,2022,89,217,554,552,566,3,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-23.5394889563927,49.5410925498449,2335,"2335.14",,558,2022-04-07,7,2022,89,217,554,552,566,4,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-26.0623422310044,52.0639458244566,2335,"2335.14",,559,2022-04-07,8,2022,89,217,554,552,566,5,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-28.4318615782003,54.4334651716525,2335,"2335.14",,560,2022-04-07,9,2022,89,217,554,552,566,6,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-30.6730114939487,56.6746150874009,2335,"2335.14",,561,2022-04-07,10,2022,89,217,554,552,566,7,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-32.8046382771066,58.8062418705588,2335,"2335.14",,562,2022-04-07,11,2022,89,217,554,552,566,8,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-34.8413837027496,60.8429872962017,2335,"2335.14",,563,2022-04-07,12,2022,89,217,554,552,566,9,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-36.7948916553687,62.7964952488209,2335,"2335.14",,564,2022-04-07,1,2023,89,217,554,552,566,10,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-38.6746029852759,64.676206578728,2335,"2335.14",,565,2022-04-07,2,2023,89,217,554,552,566,11,,
"abundance","ESSS",0.95,"controls","PP",13.0008017967261,-40.4882983302391,66.4899019236913,2335,"2335.14",,566,2022-04-07,3,2023,89,217,554,552,566,12,,
