"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","exclosures","PE",1.4538956084382577,-0.6261118499364118,3.533903066812927,217,567,568,580,0.95,126,,3271
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","exclosures","PE",1.364854298795671,-0.7726331133876694,3.5023417109790116,217,567,568,580,0.95,126,,3271
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","exclosures","PE",1.2571488082993223,-0.9132803156833929,3.4275779322820377,217,567,568,580,0.95,126,,3271
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","exclosures","PE",1.3028134238479963,-0.9009312609488411,3.5065581086448336,217,567,568,580,0.95,126,,3271
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","exclosures","PE",1.3786189110965377,-0.8541135772163826,3.611351399409458,217,567,568,580,0.95,126,,3271
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","exclosures","PE",1.5482899318231806,-0.7148273151072433,3.811407178753605,217,567,568,580,0.95,126,,3271
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","exclosures","PE",1.709566234316238,-0.5820968119029244,4.001229280535401,217,567,568,580,0.95,126,,3271
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","exclosures","PE",1.8667509850452584,-0.4540383647853883,4.187540334875905,217,567,568,580,0.95,126,,3271
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","exclosures","PE",1.9487820277068064,-0.40011370674434965,4.297677762157963,217,567,568,580,0.95,126,,3271
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","exclosures","PE",1.9595734153298772,-0.4175466153724139,4.336693446032168,217,567,568,580,0.95,126,,3271
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","exclosures","PE",1.8829991334288398,-0.5217016634288796,4.287699930286559,217,567,568,580,0.95,126,,3271
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","exclosures","PE",1.7478323625534706,-0.6843516917697818,4.1800164168767235,217,567,568,580,0.95,126,,3271
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","exclosures","PE",1.5851885167305895,-0.8740227938766538,4.044399827337832,217,567,568,580,0.95,126,,3271
