"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_logistic","controls","DM",12.961,6.771,20.027,0.95,2876,2876.01,NA,559,2022-09-15,8,2022,112,217,559,559,571,0,NA,NA
"2","abundance","jags_logistic","controls","DM",21.992,0.146,76.343,0.95,2876,2876.01,NA,560,2022-09-15,9,2022,112,217,559,559,571,1,NA,NA
"3","abundance","jags_logistic","controls","DM",29.863,0,143.494,0.95,2876,2876.01,NA,561,2022-09-15,10,2022,112,217,559,559,571,2,NA,NA
"4","abundance","jags_logistic","controls","DM",36.211,0.434,196.9,0.95,2876,2876.01,NA,562,2022-09-15,11,2022,112,217,559,559,571,3,NA,NA
"5","abundance","jags_logistic","controls","DM",39.812,0.213,196.9,0.95,2876,2876.01,NA,563,2022-09-15,12,2022,112,217,559,559,571,4,NA,NA
"6","abundance","jags_logistic","controls","DM",41.844,0.106,196.9,0.95,2876,2876.01,NA,564,2022-09-15,1,2023,112,217,559,559,571,5,NA,NA
"7","abundance","jags_logistic","controls","DM",42.584,0.049,196.9,0.95,2876,2876.01,NA,565,2022-09-15,2,2023,112,217,559,559,571,6,NA,NA
"8","abundance","jags_logistic","controls","DM",42.257,0.01,196.9,0.95,2876,2876.01,NA,566,2022-09-15,3,2023,112,217,559,559,571,7,NA,NA
"9","abundance","jags_logistic","controls","DM",42.527,0,196.9,0.95,2876,2876.01,NA,567,2022-09-15,4,2023,112,217,559,559,571,8,NA,NA
"10","abundance","jags_logistic","controls","DM",42.143,0,196.9,0.95,2876,2876.01,NA,568,2022-09-15,5,2023,112,217,559,559,571,9,NA,NA
"11","abundance","jags_logistic","controls","DM",41.914,0,196.9,0.95,2876,2876.01,NA,569,2022-09-15,6,2023,112,217,559,559,571,10,NA,NA
"12","abundance","jags_logistic","controls","DM",41.696,0,196.9,0.95,2876,2876.01,NA,570,2022-09-15,7,2023,112,217,559,559,571,11,NA,NA
"13","abundance","jags_logistic","controls","DM",41.798,0,196.9,0.95,2876,2876.01,NA,571,2022-09-15,8,2023,112,217,559,559,571,12,NA,NA
