"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","psGARCH","all","PB",36.1142367158932,25,48,217,567,568,580,0.95,126,,3548
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","psGARCH","all","PB",36.37534383139266,21,54,217,567,568,580,0.95,126,,3548
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","psGARCH","all","PB",36.73881504362719,18,57,217,567,568,580,0.95,126,,3548
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","psGARCH","all","PB",37.17978935196409,15,63,217,567,568,580,0.95,126,,3548
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","psGARCH","all","PB",37.60136697810015,15,65,217,567,568,580,0.95,126,,3548
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","psGARCH","all","PB",37.946966038406075,14,70,217,567,568,580,0.95,126,,3548
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","psGARCH","all","PB",38.21601592465205,13,73,217,567,568,580,0.95,126,,3548
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","psGARCH","all","PB",38.44403686545315,12,77,217,567,568,580,0.95,126,,3548
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","psGARCH","all","PB",38.66530728034912,12,78,217,567,568,580,0.95,126,,3548
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","psGARCH","all","PB",38.88117153744652,13,81,217,567,568,580,0.95,126,,3548
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","psGARCH","all","PB",38.814366941760646,12,81,217,567,568,580,0.95,126,,3548
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","psGARCH","all","PB",38.99889019070106,11,82,217,567,568,580,0.95,126,,3548
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","psGARCH","all","PB",39.19248658606456,10,82,217,567,568,580,0.95,126,,3548
