"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-09",4,2022,"abundance","jags_RW","dm_controls","DM",21.313,12.567,30.076,98,0.95,"2569.1",2569,NA,555,217,556,555,568,-1,NA,NA
"2022-06-09",5,2022,"abundance","jags_RW","dm_controls","DM",35.039,0.427,123.972,98,0.95,"2569.1",2569,NA,556,217,556,555,568,0,NA,NA
"2022-06-09",6,2022,"abundance","jags_RW","dm_controls","DM",45.114,1.6,196.9,98,0.95,"2569.1",2569,NA,557,217,556,555,568,1,NA,NA
"2022-06-09",7,2022,"abundance","jags_RW","dm_controls","DM",50.642,0.875,196.9,98,0.95,"2569.1",2569,NA,558,217,556,555,568,2,NA,NA
"2022-06-09",8,2022,"abundance","jags_RW","dm_controls","DM",53.194,0.496,196.9,98,0.95,"2569.1",2569,NA,559,217,556,555,568,3,NA,NA
"2022-06-09",9,2022,"abundance","jags_RW","dm_controls","DM",54.422,0.32,196.9,98,0.95,"2569.1",2569,NA,560,217,556,555,568,4,NA,NA
"2022-06-09",10,2022,"abundance","jags_RW","dm_controls","DM",54.432,0.191,196.9,98,0.95,"2569.1",2569,NA,561,217,556,555,568,5,NA,NA
"2022-06-09",11,2022,"abundance","jags_RW","dm_controls","DM",54.387,0.098,196.9,98,0.95,"2569.1",2569,NA,562,217,556,555,568,6,NA,NA
"2022-06-09",12,2022,"abundance","jags_RW","dm_controls","DM",53.463,0.045,196.9,98,0.95,"2569.1",2569,NA,563,217,556,555,568,7,NA,NA
"2022-06-09",1,2023,"abundance","jags_RW","dm_controls","DM",52.455,0.003,196.9,98,0.95,"2569.1",2569,NA,564,217,556,555,568,8,NA,NA
"2022-06-09",2,2023,"abundance","jags_RW","dm_controls","DM",51.869,0,196.9,98,0.95,"2569.1",2569,NA,565,217,556,555,568,9,NA,NA
"2022-06-09",3,2023,"abundance","jags_RW","dm_controls","DM",51.224,0,196.9,98,0.95,"2569.1",2569,NA,566,217,556,555,568,10,NA,NA
"2022-06-09",4,2023,"abundance","jags_RW","dm_controls","DM",50.484,0,196.9,98,0.95,"2569.1",2569,NA,567,217,556,555,568,11,NA,NA
"2022-06-09",5,2023,"abundance","jags_RW","dm_controls","DM",49.717,0,196.9,98,0.95,"2569.1",2569,NA,568,217,556,555,568,12,NA,NA
