"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","controls","total",60.11354937566291,30.956211450403764,89.27088730092206,217,567,568,580,0.95,126,,3406
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","controls","total",62.10642105721184,26.396120969819215,97.81672114460446,217,567,568,580,0.95,126,,3406
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","controls","total",61.89349274196273,20.658790005365837,103.12819547855963,217,567,568,580,0.95,126,,3406
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","controls","total",59.48197053362796,13.380171358114325,105.58376970914159,217,567,568,580,0.95,126,,3406
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","controls","total",55.67579167639501,5.173800976391242,106.17778237639877,217,567,568,580,0.95,126,,3406
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","controls","total",51.16829591269151,-3.380088500663426,105.71668032604646,217,567,568,580,0.95,126,,3406
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","controls","total",47.32444841029802,-10.99022744022028,105.63912426081632,217,567,568,580,0.95,126,,3406
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","controls","total",44.96163253579132,-16.890421569104028,106.81368664068665,217,567,568,580,0.95,126,,3406
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","controls","total",44.75848629994663,-20.43930334386551,109.95627594375878,217,567,568,580,0.95,126,,3406
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","controls","total",46.759434917513204,-21.620583742053242,115.13945357707965,217,567,568,580,0.95,126,,3406
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","controls","total",50.39199750370824,-21.02860267107701,121.81259767849349,217,567,568,580,0.95,126,,3406
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","controls","total",54.825215055234004,-19.511702467423696,129.1621325778917,217,567,568,580,0.95,126,,3406
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","controls","total",58.86815696069975,-18.274908082207958,136.01122200360746,217,567,568,580,0.95,126,,3406
