"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841136719857,0.376918049436364,0.95,1877,"1877.22",,549,2021-10-28,11,2021,73,217,548,549,560,1,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841138547566,0.376918051264073,0.95,1877,"1877.22",,550,2021-10-28,12,2021,73,217,548,549,560,2,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841140375276,0.376918053091782,0.95,1877,"1877.22",,551,2021-10-28,1,2022,73,217,548,549,560,3,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841142202985,0.376918054919492,0.95,1877,"1877.22",,552,2021-10-28,2,2022,73,217,548,549,560,4,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841144030695,0.376918056747201,0.95,1877,"1877.22",,553,2021-10-28,3,2022,73,217,548,549,560,5,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841145858404,0.376918058574911,0.95,1877,"1877.22",,554,2021-10-28,4,2022,73,217,548,549,560,6,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841147686114,0.37691806040262,0.95,1877,"1877.22",,555,2021-10-28,4,2022,73,217,548,549,560,7,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841149513823,0.37691806223033,0.95,1877,"1877.22",,556,2021-10-28,5,2022,73,217,548,549,560,8,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841151341532,0.376918064058039,0.95,1877,"1877.22",,557,2021-10-28,6,2022,73,217,548,549,560,9,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841153169242,0.376918065885748,0.95,1877,"1877.22",,558,2021-10-28,7,2022,73,217,548,549,560,10,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841154996951,0.376918067713458,0.95,1877,"1877.22",,559,2021-10-28,8,2022,73,217,548,549,560,11,,
"abundance","ESSS","all","SO",0.0115384563582533,-0.353841156824661,0.376918069541167,0.95,1877,"1877.22",,560,2021-10-28,9,2022,73,217,548,549,560,12,,
