"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","controls","BA",0.12365529581283116,0,1,217,567,568,580,0.95,126,,3606
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","controls","BA",0.17824290855771519,0,1,217,567,568,580,0.95,126,,3606
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","controls","BA",0.24126630487838943,0,2,217,567,568,580,0.95,126,,3606
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","controls","BA",0.17273965897821203,0,1,217,567,568,580,0.95,126,,3606
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","controls","BA",0.16393176655407138,0,1,217,567,568,580,0.95,126,,3606
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","controls","BA",0.1425056895481001,0,1,217,567,568,580,0.95,126,,3606
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","controls","BA",0.1521151755889713,0,1,217,567,568,580,0.95,126,,3606
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","controls","BA",0.14094974921576578,0,1,217,567,568,580,0.95,126,,3606
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","controls","BA",0.17757948531038564,0,1,217,567,568,580,0.95,126,,3606
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","controls","BA",0.39188729387092197,0,2,217,567,568,580,0.95,126,,3606
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","controls","BA",0.27155576939224685,0,2,217,567,568,580,0.95,126,,3606
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","controls","BA",0.20276902466602237,0,1,217,567,568,580,0.95,126,,3606
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","controls","BA",0.19341238724492174,0,1,217,567,568,580,0.95,126,,3606
