"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","pevGARCH","controls","total",19.6733096117293,11,28,0.95,2016,2016.02,NA,551,2021-12-30,1,2022,77,217,550,551,562,1,NA,NA
"2","abundance","pevGARCH","controls","total",19.9852890426019,9,33,0.95,2016,2016.02,NA,552,2021-12-30,2,2022,77,217,550,551,562,2,NA,NA
"3","abundance","pevGARCH","controls","total",19.9922857254162,8,35,0.95,2016,2016.02,NA,553,2021-12-30,3,2022,77,217,550,551,562,3,NA,NA
"4","abundance","pevGARCH","controls","total",19.8838827439104,8,35,0.95,2016,2016.02,NA,554,2021-12-30,4,2022,77,217,550,551,562,4,NA,NA
"5","abundance","pevGARCH","controls","total",19.1819531359607,7,35,0.95,2016,2016.02,NA,555,2021-12-30,4,2022,77,217,550,551,562,5,NA,NA
"6","abundance","pevGARCH","controls","total",18.1687924289097,6,32,0.95,2016,2016.02,NA,556,2021-12-30,5,2022,77,217,550,551,562,6,NA,NA
"7","abundance","pevGARCH","controls","total",17.0018348614945,5,31,0.95,2016,2016.02,NA,557,2021-12-30,6,2022,77,217,550,551,562,7,NA,NA
"8","abundance","pevGARCH","controls","total",15.9809659933339,4,30,0.95,2016,2016.02,NA,558,2021-12-30,7,2022,77,217,550,551,562,8,NA,NA
"9","abundance","pevGARCH","controls","total",15.5030663667308,4,29,0.95,2016,2016.02,NA,559,2021-12-30,8,2022,77,217,550,551,562,9,NA,NA
"10","abundance","pevGARCH","controls","total",15.2947682812276,4,28,0.95,2016,2016.02,NA,560,2021-12-30,9,2022,77,217,550,551,562,10,NA,NA
"11","abundance","pevGARCH","controls","total",15.4338964907965,4,29,0.95,2016,2016.02,NA,561,2021-12-30,10,2022,77,217,550,551,562,11,NA,NA
"12","abundance","pevGARCH","controls","total",15.8954287966045,4,29,0.95,2016,2016.02,NA,562,2021-12-30,11,2022,77,217,550,551,562,12,NA,NA
