"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-09-08",8,2022,"abundance","jags_RW","dm_controls","DM",12.957,6.492,19.723,111,0.95,"2855.1",2855,NA,559,217,559,559,571,0,NA,NA
"2022-09-08",9,2022,"abundance","jags_RW","dm_controls","DM",22.379,0.108,76.884,111,0.95,"2855.1",2855,NA,560,217,559,559,571,1,NA,NA
"2022-09-08",10,2022,"abundance","jags_RW","dm_controls","DM",31.544,0,154.744,111,0.95,"2855.1",2855,NA,561,217,559,559,571,2,NA,NA
"2022-09-08",11,2022,"abundance","jags_RW","dm_controls","DM",37.917,0.458,196.9,111,0.95,"2855.1",2855,NA,562,217,559,559,571,3,NA,NA
"2022-09-08",12,2022,"abundance","jags_RW","dm_controls","DM",41.719,0.247,196.9,111,0.95,"2855.1",2855,NA,563,217,559,559,571,4,NA,NA
"2022-09-08",1,2023,"abundance","jags_RW","dm_controls","DM",43.736,0.127,196.9,111,0.95,"2855.1",2855,NA,564,217,559,559,571,5,NA,NA
"2022-09-08",2,2023,"abundance","jags_RW","dm_controls","DM",45.15,0.059,196.9,111,0.95,"2855.1",2855,NA,565,217,559,559,571,6,NA,NA
"2022-09-08",3,2023,"abundance","jags_RW","dm_controls","DM",45.588,0.016,196.9,111,0.95,"2855.1",2855,NA,566,217,559,559,571,7,NA,NA
"2022-09-08",4,2023,"abundance","jags_RW","dm_controls","DM",46.226,0,196.9,111,0.95,"2855.1",2855,NA,567,217,559,559,571,8,NA,NA
"2022-09-08",5,2023,"abundance","jags_RW","dm_controls","DM",46.187,0,196.9,111,0.95,"2855.1",2855,NA,568,217,559,559,571,9,NA,NA
"2022-09-08",6,2023,"abundance","jags_RW","dm_controls","DM",46.156,0,196.9,111,0.95,"2855.1",2855,NA,569,217,559,559,571,10,NA,NA
"2022-09-08",7,2023,"abundance","jags_RW","dm_controls","DM",45.911,0,196.9,111,0.95,"2855.1",2855,NA,570,217,559,559,571,11,NA,NA
"2022-09-08",8,2023,"abundance","jags_RW","dm_controls","DM",45.17,0,196.9,111,0.95,"2855.1",2855,NA,571,217,559,559,571,12,NA,NA
