"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","all","RO",-0.42347886422523034,-3.3401518949832845,2.493194166532824,217,567,568,580,0.95,126,,3387
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","all","RO",-0.638366381731217,-4.210546717678307,2.933813954215873,217,567,568,580,0.95,126,,3387
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","all","RO",-0.7743373123395346,-4.899135869445415,3.350461244766345,217,567,568,580,0.95,126,,3387
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","all","RO",-0.8063346046301965,-5.417999588221095,3.8053303789607025,217,567,568,580,0.95,126,,3387
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","all","RO",-0.7235982034339448,-5.7754240817727975,4.328227674904909,217,567,568,580,0.95,126,,3387
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","all","RO",-0.5423506914447582,-5.998946286614865,4.914244903725349,217,567,568,580,0.95,126,,3387
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","all","RO",-0.3162527253339713,-6.149598786850079,5.517093336182137,217,567,568,580,0.95,126,,3387
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","all","RO",-0.09347296591396581,-6.280670801572786,6.093724869744854,217,567,568,580,0.95,126,,3387
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","all","RO",0.05936902806419442,-6.462510136851151,6.58124819297954,217,567,568,580,0.95,126,,3387
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","all","RO",0.11361197484982122,-6.726592600009951,6.953816549709593,217,567,568,580,0.95,126,,3387
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","all","RO",0.05042077363026154,-7.093939898263919,7.194781445524441,217,567,568,580,0.95,126,,3387
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","all","RO",-0.11331617697854682,-7.549402526281111,7.3227701723240175,217,567,568,580,0.95,126,,3387
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","all","RO",-0.33406649996019666,-8.050857995035052,7.38272499511466,217,567,568,580,0.95,126,,3387
