"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-04-13",3,2023,566,"abundance","jags_logistic_covariates","controls","DM",21.827,15.811,28.254,125,0.95,217,566,3169
"2023-04-13",4,2023,567,"abundance","jags_logistic_covariates","controls","DM",21.654,13.795,29.97,125,0.95,217,566,3169
"2023-04-13",5,2023,568,"abundance","jags_logistic_covariates","controls","DM",21.467,12.437,31.213,125,0.95,217,566,3169
"2023-04-13",6,2023,569,"abundance","jags_logistic_covariates","controls","DM",21.29,11.475,32.637,125,0.95,217,566,3169
"2023-04-13",7,2023,570,"abundance","jags_logistic_covariates","controls","DM",21.137,10.747,33.588,125,0.95,217,566,3169
"2023-04-13",8,2023,571,"abundance","jags_logistic_covariates","controls","DM",20.988,9.994,33.699,125,0.95,217,566,3169
"2023-04-13",9,2023,572,"abundance","jags_logistic_covariates","controls","DM",20.906,9.378,34.256,125,0.95,217,566,3169
"2023-04-13",10,2023,573,"abundance","jags_logistic_covariates","controls","DM",20.856,9.088,35.463,125,0.95,217,566,3169
"2023-04-13",11,2023,574,"abundance","jags_logistic_covariates","controls","DM",20.706,8.155,35.115,125,0.95,217,566,3169
"2023-04-13",12,2023,575,"abundance","jags_logistic_covariates","controls","DM",20.542,8.159,35.464,125,0.95,217,566,3169
"2023-04-13",1,2024,576,"abundance","jags_logistic_covariates","controls","DM",20.364,8.029,35.648,125,0.95,217,566,3169
"2023-04-13",2,2024,577,"abundance","jags_logistic_covariates","controls","DM",20.224,7.448,35.543,125,0.95,217,566,3169
"2023-04-13",3,2024,578,"abundance","jags_logistic_covariates","controls","DM",20.087,7.241,35.474,125,0.95,217,566,3169
