"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","all","PB",36,-0.841055309860927,72.84105530986093,217,567,568,580,0.95,126,,3333
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","all","PB",36,-9.120893547406041,81.12089354740604,217,567,568,580,0.95,126,,3333
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","all","PB",36,-16.10112007134265,88.10112007134265,217,567,568,580,0.95,126,,3333
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","all","PB",36,-22.250823091700433,94.25082309170043,217,567,568,580,0.95,126,,3333
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","all","PB",36,-27.8105796011343,99.8105796011343,217,567,568,580,0.95,126,,3333
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","all","PB",36,-32.92330336834425,104.92330336834425,217,567,568,580,0.95,126,,3333
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","all","PB",36,-37.682110619721854,109.68211061972185,217,567,568,580,0.95,126,,3333
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","all","PB",36,-42.15168010701399,114.15168010701399,217,567,568,580,0.95,126,,3333
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","all","PB",36,-46.37910403567862,118.37910403567862,217,567,568,580,0.95,126,,3333
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","all","PB",36,-50.399933216949165,122.39993321694917,217,567,568,580,0.95,126,,3333
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","all","PB",36,-54.24178709481208,126.24178709481208,217,567,568,580,0.95,126,,3333
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","all","PB",36,-57.92662996316598,129.92662996316596,217,567,568,580,0.95,126,,3333
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","all","PB",36,-61.47227038706765,133.47227038706765,217,567,568,580,0.95,126,,3333
