"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","nbGARCH","controls","total",18.3702001776207,11,27,0.95,2008,2008.02,NA,551,2021-12-30,1,2022,77,217,550,551,562,1,NA,NA
"2","abundance","nbGARCH","controls","total",17.8524196737846,8,29,0.95,2008,2008.02,NA,552,2021-12-30,2,2022,77,217,550,551,562,2,NA,NA
"3","abundance","nbGARCH","controls","total",17.4200133536135,7,31,0.95,2008,2008.02,NA,553,2021-12-30,3,2022,77,217,550,551,562,3,NA,NA
"4","abundance","nbGARCH","controls","total",17.0540940548552,6,31,0.95,2008,2008.02,NA,554,2021-12-30,4,2022,77,217,550,551,562,4,NA,NA
"5","abundance","nbGARCH","controls","total",16.7396956702052,5,30,0.95,2008,2008.02,NA,555,2021-12-30,4,2022,77,217,550,551,562,5,NA,NA
"6","abundance","nbGARCH","controls","total",16.4646745912883,5,30,0.95,2008,2008.02,NA,556,2021-12-30,5,2022,77,217,550,551,562,6,NA,NA
"7","abundance","nbGARCH","controls","total",16.2190183657601,4,30,0.95,2008,2008.02,NA,557,2021-12-30,6,2022,77,217,550,551,562,7,NA,NA
"8","abundance","nbGARCH","controls","total",16.0440369571181,4,31,0.95,2008,2008.02,NA,558,2021-12-30,7,2022,77,217,550,551,562,8,NA,NA
"9","abundance","nbGARCH","controls","total",15.9022827831617,4,29,0.95,2008,2008.02,NA,559,2021-12-30,8,2022,77,217,550,551,562,9,NA,NA
"10","abundance","nbGARCH","controls","total",15.7872721884733,4,29,0.95,2008,2008.02,NA,560,2021-12-30,9,2022,77,217,550,551,562,10,NA,NA
"11","abundance","nbGARCH","controls","total",15.7143476493921,4,31,0.95,2008,2008.02,NA,561,2021-12-30,10,2022,77,217,550,551,562,11,NA,NA
"12","abundance","nbGARCH","controls","total",15.7582894637262,4,31,0.95,2008,2008.02,NA,562,2021-12-30,11,2022,77,217,550,551,562,12,NA,NA
