"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-03-16",3,2023,"abundance","jags_logistic","controls","DM",21.627,15.71,27.805,123,0.95,"3124.1",3124,NA,566,217,565,566,577,1,NA,NA
"2023-03-16",4,2023,"abundance","jags_logistic","controls","DM",21.308,13.769,29.415,123,0.95,"3124.1",3124,NA,567,217,565,566,577,2,NA,NA
"2023-03-16",5,2023,"abundance","jags_logistic","controls","DM",20.986,12.455,30.32,123,0.95,"3124.1",3124,NA,568,217,565,566,577,3,NA,NA
"2023-03-16",6,2023,"abundance","jags_logistic","controls","DM",20.684,11.286,30.866,123,0.95,"3124.1",3124,NA,569,217,565,566,577,4,NA,NA
"2023-03-16",7,2023,"abundance","jags_logistic","controls","DM",20.41,10.802,31.606,123,0.95,"3124.1",3124,NA,570,217,565,566,577,5,NA,NA
"2023-03-16",8,2023,"abundance","jags_logistic","controls","DM",20.147,10.188,31.894,123,0.95,"3124.1",3124,NA,571,217,565,566,577,6,NA,NA
"2023-03-16",9,2023,"abundance","jags_logistic","controls","DM",19.918,9.277,31.691,123,0.95,"3124.1",3124,NA,572,217,565,566,577,7,NA,NA
"2023-03-16",10,2023,"abundance","jags_logistic","controls","DM",19.69,8.963,31.807,123,0.95,"3124.1",3124,NA,573,217,565,566,577,8,NA,NA
"2023-03-16",11,2023,"abundance","jags_logistic","controls","DM",19.491,9.077,32.454,123,0.95,"3124.1",3124,NA,574,217,565,566,577,9,NA,NA
"2023-03-16",12,2023,"abundance","jags_logistic","controls","DM",19.316,8.663,32.389,123,0.95,"3124.1",3124,NA,575,217,565,566,577,10,NA,NA
"2023-03-16",1,2024,"abundance","jags_logistic","controls","DM",19.135,8.025,31.939,123,0.95,"3124.1",3124,NA,576,217,565,566,577,11,NA,NA
"2023-03-16",2,2024,"abundance","jags_logistic","controls","DM",18.982,7.953,32.214,123,0.95,"3124.1",3124,NA,577,217,565,566,577,12,NA,NA
