"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-1.2785773883783595,1.2785773883783595,217,567,568,580,0.95,126,,3313
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-1.4768041645528933,1.4768041645528933,217,567,568,580,0.95,126,,3313
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-1.651405747479738,1.651405747479738,217,567,568,580,0.95,126,,3313
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-1.8092350165684543,1.8092350165684543,217,567,568,580,0.95,126,,3313
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-1.9543596771182619,1.9543596771182619,217,567,568,580,0.95,126,,3313
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-2.089428665907056,2.089428665907056,217,567,568,580,0.95,126,,3313
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-2.2162812439495316,2.2162812439495316,217,567,568,580,0.95,126,,3313
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-2.3362561834376865,2.3362561834376865,217,567,568,580,0.95,126,,3313
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-2.4503639233834567,2.4503639233834567,217,567,568,580,0.95,126,,3313
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-2.559389333295642,2.559389333295642,217,567,568,580,0.95,126,,3313
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-2.6639564864606653,2.6639564864606653,217,567,568,580,0.95,126,,3313
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-2.764571316519832,2.764571316519832,217,567,568,580,0.95,126,,3313
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","ESSS","exclosures","BA",1.141660135689707e-32,-2.861650741528836,2.861650741528836,217,567,568,580,0.95,126,,3313
