"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-12-10",2,2020,"abundance","AutoArima","all","PF",0,-8.98819908961294,8.98819908961294,"1393.10",56,0.95,1393,NA,528,217,537,528,549,-9,NA,NA
"2020-12-10",3,2020,"abundance","AutoArima","all","PF",0,-12.7112330538401,12.7112330538401,"1393.10",56,0.95,1393,NA,529,217,537,528,549,-8,NA,NA
"2020-12-10",4,2020,"abundance","AutoArima","all","PF",0,-15.5680174917539,15.5680174917539,"1393.10",56,0.95,1393,NA,530,217,537,528,549,-7,NA,NA
"2020-12-10",5,2020,"abundance","AutoArima","all","PF",0,-17.9763981792259,17.9763981792259,"1393.10",56,0.95,1393,NA,531,217,537,528,549,-6,NA,NA
"2020-12-10",6,2020,"abundance","AutoArima","all","PF",0,-20.0982241596763,20.0982241596763,"1393.10",56,0.95,1393,NA,532,217,537,528,549,-5,NA,NA
"2020-12-10",7,2020,"abundance","AutoArima","all","PF",0,-22.0165014761,22.0165014761,"1393.10",56,0.95,1393,NA,533,217,537,528,549,-4,NA,NA
"2020-12-10",8,2020,"abundance","AutoArima","all","PF",0,-23.780539525453,23.780539525453,"1393.10",56,0.95,1393,NA,534,217,537,528,549,-3,NA,NA
"2020-12-10",9,2020,"abundance","AutoArima","all","PF",0,-25.4224661076803,25.4224661076803,"1393.10",56,0.95,1393,NA,535,217,537,528,549,-2,NA,NA
"2020-12-10",10,2020,"abundance","AutoArima","all","PF",0,-26.9645972688388,26.9645972688388,"1393.10",56,0.95,1393,NA,536,217,537,528,549,-1,NA,NA
"2020-12-10",11,2020,"abundance","AutoArima","all","PF",0,-28.4231811862288,28.4231811862288,"1393.10",56,0.95,1393,NA,537,217,537,528,549,0,NA,NA
"2020-12-10",12,2020,"abundance","AutoArima","all","PF",0,-29.8104839212601,29.8104839212601,"1393.10",56,0.95,1393,NA,538,217,537,528,549,1,NA,NA
"2020-12-10",1,2021,"abundance","AutoArima","all","PF",0,-31.1360349835079,31.1360349835079,"1393.10",56,0.95,1393,NA,539,217,537,528,549,2,NA,NA
"2020-12-10",2,2021,"abundance","AutoArima","all","PF",0,-32.4074126916782,32.4074126916782,"1393.10",56,0.95,1393,NA,540,217,537,528,549,3,NA,NA
"2020-12-10",3,2021,"abundance","AutoArima","all","PF",0,-33.6307615174451,33.6307615174451,"1393.10",56,0.95,1393,NA,541,217,537,528,549,4,NA,NA
"2020-12-10",4,2021,"abundance","AutoArima","all","PF",0,-34.8111453864676,34.8111453864676,"1393.10",56,0.95,1393,NA,542,217,537,528,549,5,NA,NA
"2020-12-10",5,2021,"abundance","AutoArima","all","PF",0,-35.9527963584518,35.9527963584518,"1393.10",56,0.95,1393,NA,543,217,537,528,549,6,NA,NA
"2020-12-10",6,2021,"abundance","AutoArima","all","PF",0,-37.0592942305547,37.0592942305547,"1393.10",56,0.95,1393,NA,544,217,537,528,549,7,NA,NA
"2020-12-10",7,2021,"abundance","AutoArima","all","PF",0,-38.1336991615204,38.1336991615204,"1393.10",56,0.95,1393,NA,545,217,537,528,549,8,NA,NA
"2020-12-10",8,2021,"abundance","AutoArima","all","PF",0,-39.1786515160471,39.1786515160471,"1393.10",56,0.95,1393,NA,546,217,537,528,549,9,NA,NA
"2020-12-10",9,2021,"abundance","AutoArima","all","PF",0,-40.1964483193525,40.1964483193525,"1393.10",56,0.95,1393,NA,547,217,537,528,549,10,NA,NA
"2020-12-10",10,2021,"abundance","AutoArima","all","PF",0,-41.1891026894845,41.1891026894845,"1393.10",56,0.95,1393,NA,548,217,537,528,549,11,NA,NA
"2020-12-10",11,2021,"abundance","AutoArima","all","PF",0,-42.1583906623511,42.1583906623511,"1393.10",56,0.95,1393,NA,549,217,537,528,549,12,NA,NA
