"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-02-02",1,2023,564,"abundance","jags_logistic_covariates","controls","DM",13.843,0.033,27.086,118,0.95,217,564,3008
"2023-02-02",2,2023,565,"abundance","jags_logistic_covariates","controls","DM",13.834,0.032,27.111,118,0.95,217,564,3008
"2023-02-02",3,2023,566,"abundance","jags_logistic_covariates","controls","DM",13.822,0.031,27.146,118,0.95,217,564,3008
"2023-02-02",4,2023,567,"abundance","jags_logistic_covariates","controls","DM",13.801,0.03,27.23,118,0.95,217,564,3008
"2023-02-02",5,2023,568,"abundance","jags_logistic_covariates","controls","DM",13.782,0.028,27.293,118,0.95,217,564,3008
"2023-02-02",6,2023,569,"abundance","jags_logistic_covariates","controls","DM",13.763,0.027,27.349,118,0.95,217,564,3008
"2023-02-02",7,2023,570,"abundance","jags_logistic_covariates","controls","DM",13.751,0.026,27.376,118,0.95,217,564,3008
"2023-02-02",8,2023,571,"abundance","jags_logistic_covariates","controls","DM",13.774,0.027,27.315,118,0.95,217,564,3008
"2023-02-02",9,2023,572,"abundance","jags_logistic_covariates","controls","DM",13.83,0.028,27.157,118,0.95,217,564,3008
"2023-02-02",10,2023,573,"abundance","jags_logistic_covariates","controls","DM",13.948,0.03,26.791,118,0.95,217,564,3008
"2023-02-02",11,2023,574,"abundance","jags_logistic_covariates","controls","DM",14.081,0.032,26.713,118,0.95,217,564,3008
"2023-02-02",12,2023,575,"abundance","jags_logistic_covariates","controls","DM",14.241,0.035,26.717,118,0.95,217,564,3008
"2023-02-02",1,2024,576,"abundance","jags_logistic_covariates","controls","DM",14.312,0.036,26.721,118,0.95,217,564,3008
