"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_logistic","controls","DM",21.228,12.782,30.302,0.95,2700,2700.01,NA,555,2022-07-21,4,2022,104,217,557,555,569,-2,NA,NA
"2","abundance","jags_logistic","controls","DM",33.565,0.169,116.877,0.95,2700,2700.01,NA,556,2022-07-21,5,2022,104,217,557,555,569,-1,NA,NA
"3","abundance","jags_logistic","controls","DM",42.844,1.476,196.9,0.95,2700,2700.01,NA,557,2022-07-21,6,2022,104,217,557,555,569,0,NA,NA
"4","abundance","jags_logistic","controls","DM",47.649,0.815,196.9,0.95,2700,2700.01,NA,558,2022-07-21,7,2022,104,217,557,555,569,1,NA,NA
"5","abundance","jags_logistic","controls","DM",49.561,0.457,196.9,0.95,2700,2700.01,NA,559,2022-07-21,8,2022,104,217,557,555,569,2,NA,NA
"6","abundance","jags_logistic","controls","DM",49.965,0.267,196.9,0.95,2700,2700.01,NA,560,2022-07-21,9,2022,104,217,557,555,569,3,NA,NA
"7","abundance","jags_logistic","controls","DM",49.632,0.149,196.9,0.95,2700,2700.01,NA,561,2022-07-21,10,2022,104,217,557,555,569,4,NA,NA
"8","abundance","jags_logistic","controls","DM",48.766,0.084,196.9,0.95,2700,2700.01,NA,562,2022-07-21,11,2022,104,217,557,555,569,5,NA,NA
"9","abundance","jags_logistic","controls","DM",47.814,0.034,196.9,0.95,2700,2700.01,NA,563,2022-07-21,12,2022,104,217,557,555,569,6,NA,NA
"10","abundance","jags_logistic","controls","DM",47.054,0,196.9,0.95,2700,2700.01,NA,564,2022-07-21,1,2023,104,217,557,555,569,7,NA,NA
"11","abundance","jags_logistic","controls","DM",46.27,0,196.9,0.95,2700,2700.01,NA,565,2022-07-21,2,2023,104,217,557,555,569,8,NA,NA
"12","abundance","jags_logistic","controls","DM",45.523,0,196.9,0.95,2700,2700.01,NA,566,2022-07-21,3,2023,104,217,557,555,569,9,NA,NA
"13","abundance","jags_logistic","controls","DM",44.9,0,196.9,0.95,2700,2700.01,NA,567,2022-07-21,4,2023,104,217,557,555,569,10,NA,NA
"14","abundance","jags_logistic","controls","DM",44.161,0,196.9,0.95,2700,2700.01,NA,568,2022-07-21,5,2023,104,217,557,555,569,11,NA,NA
"15","abundance","jags_logistic","controls","DM",43.147,0,196.9,0.95,2700,2700.01,NA,569,2022-07-21,6,2023,104,217,557,555,569,12,NA,NA
