"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-03-16",3,2023,566,"abundance","jags_logistic","controls","DM",21.627,15.71,27.805,123,0.95,217,565,3124
"2023-03-16",4,2023,567,"abundance","jags_logistic","controls","DM",21.308,13.769,29.415,123,0.95,217,565,3124
"2023-03-16",5,2023,568,"abundance","jags_logistic","controls","DM",20.986,12.455,30.32,123,0.95,217,565,3124
"2023-03-16",6,2023,569,"abundance","jags_logistic","controls","DM",20.684,11.286,30.866,123,0.95,217,565,3124
"2023-03-16",7,2023,570,"abundance","jags_logistic","controls","DM",20.41,10.802,31.606,123,0.95,217,565,3124
"2023-03-16",8,2023,571,"abundance","jags_logistic","controls","DM",20.147,10.188,31.894,123,0.95,217,565,3124
"2023-03-16",9,2023,572,"abundance","jags_logistic","controls","DM",19.918,9.277,31.691,123,0.95,217,565,3124
"2023-03-16",10,2023,573,"abundance","jags_logistic","controls","DM",19.69,8.963,31.807,123,0.95,217,565,3124
"2023-03-16",11,2023,574,"abundance","jags_logistic","controls","DM",19.491,9.077,32.454,123,0.95,217,565,3124
"2023-03-16",12,2023,575,"abundance","jags_logistic","controls","DM",19.316,8.663,32.389,123,0.95,217,565,3124
"2023-03-16",1,2024,576,"abundance","jags_logistic","controls","DM",19.135,8.025,31.939,123,0.95,217,565,3124
"2023-03-16",2,2024,577,"abundance","jags_logistic","controls","DM",18.982,7.953,32.214,123,0.95,217,565,3124
