"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-02",4,2022,"abundance","nbGARCH",97,0.95,"all","SH",1.16446220773558,0,4,"2548.19",2548,NA,555,217,556,555,568,-1,NA,NA
"2022-06-02",5,2022,"abundance","nbGARCH",97,0.95,"all","SH",1.26031925598885,0,6,"2548.19",2548,NA,556,217,556,555,568,0,NA,NA
"2022-06-02",6,2022,"abundance","nbGARCH",97,0.95,"all","SH",1.31483596004174,0,5,"2548.19",2548,NA,557,217,556,555,568,1,NA,NA
"2022-06-02",7,2022,"abundance","nbGARCH",97,0.95,"all","SH",1.34777003545548,0,6,"2548.19",2548,NA,558,217,556,555,568,2,NA,NA
"2022-06-02",8,2022,"abundance","nbGARCH",97,0.95,"all","SH",1.36694528620934,0,6,"2548.19",2548,NA,559,217,556,555,568,3,NA,NA
"2022-06-02",9,2022,"abundance","nbGARCH",97,0.95,"all","SH",1.37809645959794,0,7,"2548.19",2548,NA,560,217,556,555,568,4,NA,NA
"2022-06-02",10,2022,"abundance","nbGARCH",97,0.95,"all","SH",1.38460467841691,0,6,"2548.19",2548,NA,561,217,556,555,568,5,NA,NA
"2022-06-02",11,2022,"abundance","nbGARCH",97,0.95,"all","SH",1.38839404664293,0,7,"2548.19",2548,NA,562,217,556,555,568,6,NA,NA
"2022-06-02",12,2022,"abundance","nbGARCH",97,0.95,"all","SH",1.39060112486405,0,7,"2548.19",2548,NA,563,217,556,555,568,7,NA,NA
"2022-06-02",1,2023,"abundance","nbGARCH",97,0.95,"all","SH",1.39188473741599,0,6,"2548.19",2548,NA,564,217,556,555,568,8,NA,NA
"2022-06-02",2,2023,"abundance","nbGARCH",97,0.95,"all","SH",1.39263049008706,0,7,"2548.19",2548,NA,565,217,556,555,568,9,NA,NA
"2022-06-02",3,2023,"abundance","nbGARCH",97,0.95,"all","SH",1.39306979763126,0,7,"2548.19",2548,NA,566,217,556,555,568,10,NA,NA
"2022-06-02",4,2023,"abundance","nbGARCH",97,0.95,"all","SH",1.29198552500874,0,6,"2548.19",2548,NA,567,217,556,555,568,11,NA,NA
"2022-06-02",5,2023,"abundance","nbGARCH",97,0.95,"all","SH",1.2267938648345,0,6,"2548.19",2548,NA,568,217,556,555,568,12,NA,NA
