"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",21.182,13.109,30.434,0.95,2723,2723.01,NA,555,2022-07-28,4,2022,105,217,557,555,569,-2,NA,NA
"2","abundance","jags_RW","controls","DM",34.851,0.183,121.015,0.95,2723,2723.01,NA,556,2022-07-28,5,2022,105,217,557,555,569,-1,NA,NA
"3","abundance","jags_RW","controls","DM",45.365,1.64,196.9,0.95,2723,2723.01,NA,557,2022-07-28,6,2022,105,217,557,555,569,0,NA,NA
"4","abundance","jags_RW","controls","DM",50.904,0.914,196.9,0.95,2723,2723.01,NA,558,2022-07-28,7,2022,105,217,557,555,569,1,NA,NA
"5","abundance","jags_RW","controls","DM",53.695,0.515,196.9,0.95,2723,2723.01,NA,559,2022-07-28,8,2022,105,217,557,555,569,2,NA,NA
"6","abundance","jags_RW","controls","DM",55.012,0.311,196.9,0.95,2723,2723.01,NA,560,2022-07-28,9,2022,105,217,557,555,569,3,NA,NA
"7","abundance","jags_RW","controls","DM",54.269,0.191,196.9,0.95,2723,2723.01,NA,561,2022-07-28,10,2022,105,217,557,555,569,4,NA,NA
"8","abundance","jags_RW","controls","DM",53.594,0.109,196.9,0.95,2723,2723.01,NA,562,2022-07-28,11,2022,105,217,557,555,569,5,NA,NA
"9","abundance","jags_RW","controls","DM",53.821,0.056,196.9,0.95,2723,2723.01,NA,563,2022-07-28,12,2022,105,217,557,555,569,6,NA,NA
"10","abundance","jags_RW","controls","DM",52.851,0.013,196.9,0.95,2723,2723.01,NA,564,2022-07-28,1,2023,105,217,557,555,569,7,NA,NA
"11","abundance","jags_RW","controls","DM",52.551,0,196.9,0.95,2723,2723.01,NA,565,2022-07-28,2,2023,105,217,557,555,569,8,NA,NA
"12","abundance","jags_RW","controls","DM",51.337,0,196.9,0.95,2723,2723.01,NA,566,2022-07-28,3,2023,105,217,557,555,569,9,NA,NA
"13","abundance","jags_RW","controls","DM",50.673,0,196.9,0.95,2723,2723.01,NA,567,2022-07-28,4,2023,105,217,557,555,569,10,NA,NA
"14","abundance","jags_RW","controls","DM",49.626,0,196.9,0.95,2723,2723.01,NA,568,2022-07-28,5,2023,105,217,557,555,569,11,NA,NA
"15","abundance","jags_RW","controls","DM",48.778,0,196.9,0.95,2723,2723.01,NA,569,2022-07-28,6,2023,105,217,557,555,569,12,NA,NA
