"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-07-21",4,2022,"abundance","jags_logistic","dm_controls","DM",21.228,12.782,30.302,104,0.95,"2700.1",2700,NA,555,217,557,555,569,-2,NA,NA
"2022-07-21",5,2022,"abundance","jags_logistic","dm_controls","DM",33.565,0.169,116.877,104,0.95,"2700.1",2700,NA,556,217,557,555,569,-1,NA,NA
"2022-07-21",6,2022,"abundance","jags_logistic","dm_controls","DM",42.844,1.476,196.9,104,0.95,"2700.1",2700,NA,557,217,557,555,569,0,NA,NA
"2022-07-21",7,2022,"abundance","jags_logistic","dm_controls","DM",47.649,0.815,196.9,104,0.95,"2700.1",2700,NA,558,217,557,555,569,1,NA,NA
"2022-07-21",8,2022,"abundance","jags_logistic","dm_controls","DM",49.561,0.457,196.9,104,0.95,"2700.1",2700,NA,559,217,557,555,569,2,NA,NA
"2022-07-21",9,2022,"abundance","jags_logistic","dm_controls","DM",49.965,0.267,196.9,104,0.95,"2700.1",2700,NA,560,217,557,555,569,3,NA,NA
"2022-07-21",10,2022,"abundance","jags_logistic","dm_controls","DM",49.632,0.149,196.9,104,0.95,"2700.1",2700,NA,561,217,557,555,569,4,NA,NA
"2022-07-21",11,2022,"abundance","jags_logistic","dm_controls","DM",48.766,0.084,196.9,104,0.95,"2700.1",2700,NA,562,217,557,555,569,5,NA,NA
"2022-07-21",12,2022,"abundance","jags_logistic","dm_controls","DM",47.814,0.034,196.9,104,0.95,"2700.1",2700,NA,563,217,557,555,569,6,NA,NA
"2022-07-21",1,2023,"abundance","jags_logistic","dm_controls","DM",47.054,0,196.9,104,0.95,"2700.1",2700,NA,564,217,557,555,569,7,NA,NA
"2022-07-21",2,2023,"abundance","jags_logistic","dm_controls","DM",46.27,0,196.9,104,0.95,"2700.1",2700,NA,565,217,557,555,569,8,NA,NA
"2022-07-21",3,2023,"abundance","jags_logistic","dm_controls","DM",45.523,0,196.9,104,0.95,"2700.1",2700,NA,566,217,557,555,569,9,NA,NA
"2022-07-21",4,2023,"abundance","jags_logistic","dm_controls","DM",44.9,0,196.9,104,0.95,"2700.1",2700,NA,567,217,557,555,569,10,NA,NA
"2022-07-21",5,2023,"abundance","jags_logistic","dm_controls","DM",44.161,0,196.9,104,0.95,"2700.1",2700,NA,568,217,557,555,569,11,NA,NA
"2022-07-21",6,2023,"abundance","jags_logistic","dm_controls","DM",43.147,0,196.9,104,0.95,"2700.1",2700,NA,569,217,557,555,569,12,NA,NA
