"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-02-09",2,2023,"abundance","pevGARCH","all","OL",118,0.95,0.598994757339341,0,3,"3020.5",3020,NA,565,217,564,565,576,1,NA,NA
"2023-02-09",3,2023,"abundance","pevGARCH","all","OL",118,0.95,1.00192987690527,0,4,"3020.5",3020,NA,566,217,564,565,576,2,NA,NA
"2023-02-09",4,2023,"abundance","pevGARCH","all","OL",118,0.95,1.29624203032378,0,5,"3020.5",3020,NA,567,217,564,565,576,3,NA,NA
"2023-02-09",5,2023,"abundance","pevGARCH","all","OL",118,0.95,1.56219099532803,0,6,"3020.5",3020,NA,568,217,564,565,576,4,NA,NA
"2023-02-09",6,2023,"abundance","pevGARCH","all","OL",118,0.95,1.69804373264685,0,6,"3020.5",3020,NA,569,217,564,565,576,5,NA,NA
"2023-02-09",7,2023,"abundance","pevGARCH","all","OL",118,0.95,1.78612423138785,0,6,"3020.5",3020,NA,570,217,564,565,576,6,NA,NA
"2023-02-09",8,2023,"abundance","pevGARCH","all","OL",118,0.95,1.85368334015547,0,7,"3020.5",3020,NA,571,217,564,565,576,7,NA,NA
"2023-02-09",9,2023,"abundance","pevGARCH","all","OL",118,0.95,1.79559371151772,0,6,"3020.5",3020,NA,572,217,564,565,576,8,NA,NA
"2023-02-09",10,2023,"abundance","pevGARCH","all","OL",118,0.95,1.77524780593835,0,6,"3020.5",3020,NA,573,217,564,565,576,9,NA,NA
"2023-02-09",11,2023,"abundance","pevGARCH","all","OL",118,0.95,1.71995183254831,0,6,"3020.5",3020,NA,574,217,564,565,576,10,NA,NA
"2023-02-09",12,2023,"abundance","pevGARCH","all","OL",118,0.95,1.63738787114032,0,6,"3020.5",3020,NA,575,217,564,565,576,11,NA,NA
"2023-02-09",1,2024,"abundance","pevGARCH","all","OL",118,0.95,1.62294411628704,0,6,"3020.5",3020,NA,576,217,564,565,576,12,NA,NA
