"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","controls","NA",0.055593117469732896,-0.6472729664532915,0.7584592013927574,217,567,568,580,0.95,126,,3254
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","controls","NA",0.07433760447379484,-0.6372677355873086,0.7859429445348982,217,567,568,580,0.95,126,,3254
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","controls","NA",0.07937191439430527,-0.644218001815522,0.8029618306041325,217,567,568,580,0.95,126,,3254
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","controls","NA",0.06962418207232429,-0.6657550219289929,0.8050033860736414,217,567,568,580,0.95,126,,3254
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","controls","NA",0.04833992369213429,-0.6986425262453975,0.795322373629666,217,567,568,580,0.95,126,,3254
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","controls","NA",0.01944728292060608,-0.7389609101731547,0.7778554760143668,217,567,568,580,0.95,126,,3254
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","controls","NA",-0.008358670223480372,-0.7780230088730044,0.7613056684260436,217,567,568,580,0.95,126,,3254
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","controls","NA",-0.029161112543134585,-0.8099193344184314,0.7515971093321623,217,567,568,580,0.95,126,,3254
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","controls","NA",-0.03686864794922723,-0.8285653119960965,0.7548280160976422,217,567,568,580,0.95,126,,3254
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","controls","NA",-0.03000663272637152,-0.8324926542245703,0.7724793887718273,217,567,568,580,0.95,126,,3254
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","controls","NA",-0.01039150955084631,-0.8235237383654923,0.8027407192637996,217,567,568,580,0.95,126,,3254
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","controls","NA",0.017381975627864796,-0.8062588613721833,0.8410228126279129,217,567,568,580,0.95,126,,3254
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","controls","NA",0.045872892292837766,-0.7881441550216677,0.8798899396073432,217,567,568,580,0.95,126,,3254
