"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",12.743,6.512,19.669,0.95,2745,2745.01,NA,558,2022-08-04,7,2022,106,217,558,558,570,0,NA,NA
"2","abundance","jags_RW","controls","DM",22.103,0.092,75.465,0.95,2745,2745.01,NA,559,2022-08-04,8,2022,106,217,558,558,570,1,NA,NA
"3","abundance","jags_RW","controls","DM",31.14,0,150.898,0.95,2745,2745.01,NA,560,2022-08-04,9,2022,106,217,558,558,570,2,NA,NA
"4","abundance","jags_RW","controls","DM",37.608,0.452,196.9,0.95,2745,2745.01,NA,561,2022-08-04,10,2022,106,217,558,558,570,3,NA,NA
"5","abundance","jags_RW","controls","DM",41.44,0.244,196.9,0.95,2745,2745.01,NA,562,2022-08-04,11,2022,106,217,558,558,570,4,NA,NA
"6","abundance","jags_RW","controls","DM",43.787,0.121,196.9,0.95,2745,2745.01,NA,563,2022-08-04,12,2022,106,217,558,558,570,5,NA,NA
"7","abundance","jags_RW","controls","DM",45.172,0.057,196.9,0.95,2745,2745.01,NA,564,2022-08-04,1,2023,106,217,558,558,570,6,NA,NA
"8","abundance","jags_RW","controls","DM",45.842,0.015,196.9,0.95,2745,2745.01,NA,565,2022-08-04,2,2023,106,217,558,558,570,7,NA,NA
"9","abundance","jags_RW","controls","DM",46.536,0,196.9,0.95,2745,2745.01,NA,566,2022-08-04,3,2023,106,217,558,558,570,8,NA,NA
"10","abundance","jags_RW","controls","DM",46.084,0,196.9,0.95,2745,2745.01,NA,567,2022-08-04,4,2023,106,217,558,558,570,9,NA,NA
"11","abundance","jags_RW","controls","DM",45.906,0,196.9,0.95,2745,2745.01,NA,568,2022-08-04,5,2023,106,217,558,558,570,10,NA,NA
"12","abundance","jags_RW","controls","DM",45.762,0,196.9,0.95,2745,2745.01,NA,569,2022-08-04,6,2023,106,217,558,558,570,11,NA,NA
"13","abundance","jags_RW","controls","DM",45.568,0,196.9,0.95,2745,2745.01,NA,570,2022-08-04,7,2023,106,217,558,558,570,12,NA,NA
