"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","ESSS","exclosures","PP",21.999999859773734,8.959032389641443,35.040967329906024,217,567,568,580,0.95,126,,3321
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","ESSS","exclosures","PP",21.999999859773734,3.55820963468641,40.441790084861054,217,567,568,580,0.95,126,,3321
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","ESSS","exclosures","PP",21.999999859773734,-0.5861113782239293,44.58611109777139,217,567,568,580,0.95,126,,3321
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","ESSS","exclosures","PP",21.999999859773734,-4.079977421740185,48.07997714128766,217,567,568,580,0.95,126,,3321
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","ESSS","exclosures","PP",21.999999859773734,-7.158155245674209,51.15815496522168,217,567,568,580,0.95,126,,3321
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","ESSS","exclosures","PP",21.999999859773734,-9.941052147047174,53.94105186659464,217,567,568,580,0.95,126,,3321
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","ESSS","exclosures","PP",21.999999859773734,-12.500197204178168,56.50019692372564,217,567,568,580,0.95,126,,3321
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","ESSS","exclosures","PP",21.999999859773734,-14.882196273328123,58.882195992875594,217,567,568,580,0.95,126,,3321
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","ESSS","exclosures","PP",21.999999859773734,-17.119422244210252,61.119421963757716,217,567,568,580,0.95,126,,3321
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","ESSS","exclosures","PP",21.999999859773734,-19.23544581380604,63.23544553335351,217,567,568,580,0.95,126,,3321
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","ESSS","exclosures","PP",21.999999859773734,-21.248061068409246,65.24806078795672,217,567,568,580,0.95,126,,3321
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","ESSS","exclosures","PP",21.999999859773734,-23.171092314280518,67.17109203382799,217,567,568,580,0.95,126,,3321
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","ESSS","exclosures","PP",21.999999859773734,-25.015533343051725,69.01553306259919,217,567,568,580,0.95,126,,3321
