"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","all","PP",115.55607493178834,30.296080454542903,200.8160694090338,217,567,568,580,0.95,126,,3197
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","all","PP",115.35320508896233,14.626846721147714,216.07956345677695,217,567,568,580,0.95,126,,3197
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","all","PP",107.73111607430312,-0.814377793221837,216.27660994182807,217,567,568,580,0.95,126,,3197
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","all","PP",102.10952608429267,-9.137435327963374,213.3564874965487,217,567,568,580,0.95,126,,3197
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","all","PP",102.10952608429267,-9.382850325507363,213.6019024940927,217,567,568,580,0.95,126,,3197
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","all","PP",102.10952608429267,-9.627726305181653,213.846778473767,217,567,568,580,0.95,126,,3197
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","all","PP",102.10952608429267,-9.872066803081609,214.09111897166696,217,567,568,580,0.95,126,,3197
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","all","PP",102.10952608429267,-10.115875316808072,214.3349274853934,217,567,568,580,0.95,126,,3197
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","all","PP",102.10952608429267,-10.359155306051434,214.57820747463677,217,567,568,580,0.95,126,,3197
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","all","PP",102.10952608429267,-10.601910193164471,214.82096236174982,217,567,568,580,0.95,126,,3197
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","all","PP",102.10952608429267,-10.844143363724086,215.0631955323094,217,567,568,580,0.95,126,,3197
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","all","PP",102.10952608429267,-11.085858167082094,215.30491033566744,217,567,568,580,0.95,126,,3197
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","all","PP",102.10952608429267,-11.327057916905702,215.54611008549102,217,567,568,580,0.95,126,,3197
