"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","exclosures","PF",0.042,0,0.275,0.95,1663,"1663.09",,545,2021-09-19,7,2021,66,217,547,545,559,-2,,
"abundance","jags_RW","exclosures","PF",0.059,0,0.323,0.95,1663,"1663.09",,546,2021-09-19,8,2021,66,217,547,545,559,-1,,
"abundance","jags_RW","exclosures","PF",0.08,0,0.383,0.95,1663,"1663.09",,547,2021-09-19,9,2021,66,217,547,545,559,0,,
"abundance","jags_RW","exclosures","PF",0.111,0,0.461,0.95,1663,"1663.09",,548,2021-09-19,10,2021,66,217,547,545,559,1,,
"abundance","jags_RW","exclosures","PF",0.153,0,0.534,0.95,1663,"1663.09",,549,2021-09-19,11,2021,66,217,547,545,559,2,,
"abundance","jags_RW","exclosures","PF",0.204,0,0.643,0.95,1663,"1663.09",,550,2021-09-19,12,2021,66,217,547,545,559,3,,
"abundance","jags_RW","exclosures","PF",0.236,0,0.742,0.95,1663,"1663.09",,551,2021-09-19,1,2022,66,217,547,545,559,4,,
"abundance","jags_RW","exclosures","PF",0.276,0,0.857,0.95,1663,"1663.09",,552,2021-09-19,2,2022,66,217,547,545,559,5,,
"abundance","jags_RW","exclosures","PF",0.349,0,0.988,0.95,1663,"1663.09",,553,2021-09-19,3,2022,66,217,547,545,559,6,,
"abundance","jags_RW","exclosures","PF",0.439,0,1.146,0.95,1663,"1663.09",,554,2021-09-19,4,2022,66,217,547,545,559,7,,
"abundance","jags_RW","exclosures","PF",0.52,0,1.266,0.95,1663,"1663.09",,555,2021-09-19,4,2022,66,217,547,545,559,8,,
"abundance","jags_RW","exclosures","PF",0.599,0,1.405,0.95,1663,"1663.09",,556,2021-09-19,5,2022,66,217,547,545,559,9,,
"abundance","jags_RW","exclosures","PF",0.67,0,1.558,0.95,1663,"1663.09",,557,2021-09-19,6,2022,66,217,547,545,559,10,,
"abundance","jags_RW","exclosures","PF",0.795,0,1.734,0.95,1663,"1663.09",,558,2021-09-19,7,2022,66,217,547,545,559,11,,
"abundance","jags_RW","exclosures","PF",0.907,0,1.971,0.95,1663,"1663.09",,559,2021-09-19,8,2022,66,217,547,545,559,12,,
