"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","all","PP",126.29877843763778,54.461993417689015,198.13556345758656,217,567,568,580,0.95,126,,3244
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","all","PP",141.8613236942163,60.3982583755522,223.32438901288043,217,567,568,580,0.95,126,,3244
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","all","PP",147.36428405603397,60.259550308964364,234.46901780310355,217,567,568,580,0.95,126,,3244
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","all","PP",141.26224981369296,50.63385894743203,231.8906406799539,217,567,568,580,0.95,126,,3244
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","all","PP",125.04586001102476,32.1138082223746,217.97791179967493,217,567,568,580,0.95,126,,3244
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","all","PP",101.47700433180887,6.978108193053416,195.97590047056434,217,567,568,580,0.95,126,,3244
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","all","PP",77.33004762860692,-18.275373170634694,172.93546842784855,217,567,568,580,0.95,126,,3244
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","all","PP",57.574905660717086,-38.84143323755051,153.99124455898468,217,567,568,580,0.95,126,,3244
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","all","PP",47.87254652607881,-49.160233323196294,144.90532637535392,217,567,568,580,0.95,126,,3244
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","all","PP",49.96870565654621,-47.54972305188189,147.4871343649743,217,567,568,580,0.95,126,,3244
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","all","PP",63.35807996643375,-34.556240741200554,161.27240067406805,217,567,568,580,0.95,126,,3244
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","all","PP",84.77582423140389,-13.471648148107505,183.02329661091528,217,567,568,580,0.95,126,,3244
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","all","PP",108.44057966461784,9.904542006899632,206.97661732233604,217,567,568,580,0.95,126,,3244
