"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-10-13",8,2022,"abundance","jags_RW","dm_controls","DM",12.979,6.759,19.907,116,0.95,"2965.1",2965,NA,559,217,560,559,572,-1,NA,NA
"2022-10-13",9,2022,"abundance","jags_RW","dm_controls","DM",22.501,0.132,77.648,116,0.95,"2965.1",2965,NA,560,217,560,559,572,0,NA,NA
"2022-10-13",10,2022,"abundance","jags_RW","dm_controls","DM",31.921,0,155.671,116,0.95,"2965.1",2965,NA,561,217,560,559,572,1,NA,NA
"2022-10-13",11,2022,"abundance","jags_RW","dm_controls","DM",38.315,0.469,196.9,116,0.95,"2965.1",2965,NA,562,217,560,559,572,2,NA,NA
"2022-10-13",12,2022,"abundance","jags_RW","dm_controls","DM",41.835,0.237,196.9,116,0.95,"2965.1",2965,NA,563,217,560,559,572,3,NA,NA
"2022-10-13",1,2023,"abundance","jags_RW","dm_controls","DM",44.347,0.122,196.9,116,0.95,"2965.1",2965,NA,564,217,560,559,572,4,NA,NA
"2022-10-13",2,2023,"abundance","jags_RW","dm_controls","DM",45.787,0.052,196.9,116,0.95,"2965.1",2965,NA,565,217,560,559,572,5,NA,NA
"2022-10-13",3,2023,"abundance","jags_RW","dm_controls","DM",46.627,0.008,196.9,116,0.95,"2965.1",2965,NA,566,217,560,559,572,6,NA,NA
"2022-10-13",4,2023,"abundance","jags_RW","dm_controls","DM",46.747,0,196.9,116,0.95,"2965.1",2965,NA,567,217,560,559,572,7,NA,NA
"2022-10-13",5,2023,"abundance","jags_RW","dm_controls","DM",47.117,0,196.9,116,0.95,"2965.1",2965,NA,568,217,560,559,572,8,NA,NA
"2022-10-13",6,2023,"abundance","jags_RW","dm_controls","DM",46.702,0,196.9,116,0.95,"2965.1",2965,NA,569,217,560,559,572,9,NA,NA
"2022-10-13",7,2023,"abundance","jags_RW","dm_controls","DM",46.891,0,196.9,116,0.95,"2965.1",2965,NA,570,217,560,559,572,10,NA,NA
"2022-10-13",8,2023,"abundance","jags_RW","dm_controls","DM",46.42,0,196.9,116,0.95,"2965.1",2965,NA,571,217,560,559,572,11,NA,NA
"2022-10-13",9,2023,"abundance","jags_RW","dm_controls","DM",45.865,0,196.9,116,0.95,"2965.1",2965,NA,572,217,560,559,572,12,NA,NA
