"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","exclosures","PB",11.239215478601757,5,19,217,567,568,580,0.95,126,,3488
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","exclosures","PB",12.576665762209501,3,24,217,567,568,580,0.95,126,,3488
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","exclosures","PB",13.614390191550044,3,30,217,567,568,580,0.95,126,,3488
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","exclosures","PB",13.941517175816044,2,31,217,567,568,580,0.95,126,,3488
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","exclosures","PB",13.468207363104918,2,34,217,567,568,580,0.95,126,,3488
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","exclosures","PB",12.349763859356782,2,32,217,567,568,580,0.95,126,,3488
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","exclosures","PB",10.986832097608964,1,29,217,567,568,580,0.95,126,,3488
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","exclosures","PB",9.770646273036222,1,26,217,567,568,580,0.95,126,,3488
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","exclosures","PB",8.969598059707481,1,25,217,567,568,580,0.95,126,,3488
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","exclosures","PB",8.716518940785493,1,27,217,567,568,580,0.95,126,,3488
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","exclosures","PB",8.90593027905433,1,27,217,567,568,580,0.95,126,,3488
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","exclosures","PB",9.706473688781472,1,28,217,567,568,580,0.95,126,,3488
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","exclosures","PB",10.982543206983783,1,36,217,567,568,580,0.95,126,,3488
