"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","exclosures","BA",0.95,0,-1.50285391330553,1.50285391330553,3059,"3059.01",,565,2023-02-23,2,2023,120,217,565,565,577,0,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-2.12535638646216,2.12535638646216,3059,"3059.01",,566,2023-02-23,3,2023,120,217,565,565,577,1,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-2.60301933419889,2.60301933419889,3059,"3059.01",,567,2023-02-23,4,2023,120,217,565,565,577,2,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-3.00570782661106,3.00570782661106,3059,"3059.01",,568,2023-02-23,5,2023,120,217,565,565,577,3,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-3.36048351040274,3.36048351040274,3059,"3059.01",,569,2023-02-23,6,2023,120,217,565,565,577,4,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-3.68122524554346,3.68122524554346,3059,"3059.01",,570,2023-02-23,7,2023,120,217,565,565,577,5,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-3.97617771146666,3.97617771146666,3059,"3059.01",,571,2023-02-23,8,2023,120,217,565,565,577,6,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-4.25071277292432,4.25071277292432,3059,"3059.01",,572,2023-02-23,9,2023,120,217,565,565,577,7,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-4.50856173991659,4.50856173991659,3059,"3059.01",,573,2023-02-23,10,2023,120,217,565,565,577,8,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-4.75244135654271,4.75244135654271,3059,"3059.01",,574,2023-02-23,11,2023,120,217,565,565,577,9,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-4.98440254515175,4.98440254515175,3059,"3059.01",,575,2023-02-23,12,2023,120,217,565,565,577,10,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-5.20603866839779,5.20603866839779,3059,"3059.01",,576,2023-02-23,1,2024,120,217,565,565,577,11,,
"abundance","NaiveArima","exclosures","BA",0.95,0,-5.41861684395481,5.41861684395481,3059,"3059.01",,577,2023-02-23,2,2024,120,217,565,565,577,12,,
