"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbGARCH","all","BA",0.6167649143815944,0,3,217,567,568,580,0.95,126,,3420
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbGARCH","all","BA",0.8615359548578578,0,5,217,567,568,580,0.95,126,,3420
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbGARCH","all","BA",0.9502722209885237,0,5,217,567,568,580,0.95,126,,3420
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbGARCH","all","BA",0.9817611090596724,0,6,217,567,568,580,0.95,126,,3420
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbGARCH","all","BA",0.9927622343706816,0,6,217,567,568,580,0.95,126,,3420
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbGARCH","all","BA",0.9966037876100996,0,5,217,567,568,580,0.95,126,,3420
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbGARCH","all","BA",0.9977061827657928,0,5,217,567,568,580,0.95,126,,3420
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbGARCH","all","BA",0.9980059942644744,0,6,217,567,568,580,0.95,126,,3420
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbGARCH","all","BA",0.9980864160751198,0,5,217,567,568,580,0.95,126,,3420
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbGARCH","all","BA",0.9980925202433153,0,5,217,567,568,580,0.95,126,,3420
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbGARCH","all","BA",0.9980947849584157,0,6,217,567,568,580,0.95,126,,3420
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbGARCH","all","BA",0.998106040057221,0,5,217,567,568,580,0.95,126,,3420
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbGARCH","all","BA",0.9980497757478541,0,5,217,567,568,580,0.95,126,,3420
