"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","RO",0.95,0.0345217044509277,0,1,2558,"2558.17",,555,2022-06-02,4,2022,97,217,556,555,568,-1,,
"abundance","pevGARCH","exclosures","RO",0.95,0.0244036241319994,0,0,2558,"2558.17",,556,2022-06-02,5,2022,97,217,556,555,568,0,,
"abundance","pevGARCH","exclosures","RO",0.95,0.0129076898166013,0,0,2558,"2558.17",,557,2022-06-02,6,2022,97,217,556,555,568,1,,
"abundance","pevGARCH","exclosures","RO",0.95,0.0116772017079322,0,0,2558,"2558.17",,558,2022-06-02,7,2022,97,217,556,555,568,2,,
"abundance","pevGARCH","exclosures","RO",0.95,0.0113662187953142,0,0,2558,"2558.17",,559,2022-06-02,8,2022,97,217,556,555,568,3,,
"abundance","pevGARCH","exclosures","RO",0.95,0.0221244530841379,0,0,2558,"2558.17",,560,2022-06-02,9,2022,97,217,556,555,568,4,,
"abundance","pevGARCH","exclosures","RO",0.95,0.0416492095515429,0,1,2558,"2558.17",,561,2022-06-02,10,2022,97,217,556,555,568,5,,
"abundance","pevGARCH","exclosures","RO",0.95,0.0744629600184494,0,1,2558,"2558.17",,562,2022-06-02,11,2022,97,217,556,555,568,6,,
"abundance","pevGARCH","exclosures","RO",0.95,0.1047838579931,0,1,2558,"2558.17",,563,2022-06-02,12,2022,97,217,556,555,568,7,,
"abundance","pevGARCH","exclosures","RO",0.95,0.130275261133166,0,1,2558,"2558.17",,564,2022-06-02,1,2023,97,217,556,555,568,8,,
"abundance","pevGARCH","exclosures","RO",0.95,0.125650580362167,0,1,2558,"2558.17",,565,2022-06-02,2,2023,97,217,556,555,568,9,,
"abundance","pevGARCH","exclosures","RO",0.95,0.076722622013659,0,1,2558,"2558.17",,566,2022-06-02,3,2023,97,217,556,555,568,10,,
"abundance","pevGARCH","exclosures","RO",0.95,0.0178640122411802,0,0,2558,"2558.17",,567,2022-06-02,4,2023,97,217,556,555,568,11,,
"abundance","pevGARCH","exclosures","RO",0.95,0.00578636701883327,0,0,2558,"2558.17",,568,2022-06-02,5,2023,97,217,556,555,568,12,,
