"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH","controls","PB",0.698730533847064,0,3,0.95,1307,"1307.08",,528,2020-10-15,2,2020,52,217,535,528,547,-7,,
"abundance","nbGARCH","controls","PB",1.18192980304524,0,4,0.95,1307,"1307.08",,529,2020-10-15,3,2020,52,217,535,528,547,-6,,
"abundance","nbGARCH","controls","PB",1.51508678266038,0,5,0.95,1307,"1307.08",,530,2020-10-15,4,2020,52,217,535,528,547,-5,,
"abundance","nbGARCH","controls","PB",1.74443824966714,0,6,0.95,1307,"1307.08",,531,2020-10-15,5,2020,52,217,535,528,547,-4,,
"abundance","nbGARCH","controls","PB",1.90218447408605,0,6,0.95,1307,"1307.08",,532,2020-10-15,6,2020,52,217,535,528,547,-3,,
"abundance","nbGARCH","controls","PB",2.01061930965989,0,7,0.95,1307,"1307.08",,533,2020-10-15,7,2020,52,217,535,528,547,-2,,
"abundance","nbGARCH","controls","PB",2.08512994156374,0,8,0.95,1307,"1307.08",,534,2020-10-15,8,2020,52,217,535,528,547,-1,,
"abundance","nbGARCH","controls","PB",2.13631716838201,0,8,0.95,1307,"1307.08",,535,2020-10-15,9,2020,52,217,535,528,547,0,,
"abundance","nbGARCH","controls","PB",2.17147595954563,0,7,0.95,1307,"1307.08",,536,2020-10-15,10,2020,52,217,535,528,547,1,,
"abundance","nbGARCH","controls","PB",2.20701900729587,0,8,0.95,1307,"1307.08",,537,2020-10-15,11,2020,52,217,535,528,547,2,,
"abundance","nbGARCH","controls","PB",2.22003114411672,0,8,0.95,1307,"1307.08",,538,2020-10-15,12,2020,52,217,535,528,547,3,,
"abundance","nbGARCH","controls","PB",2.22896641783461,0,8,0.95,1307,"1307.08",,539,2020-10-15,1,2021,52,217,535,528,547,4,,
"abundance","nbGARCH","controls","PB",2.23510199249844,0,8,0.95,1307,"1307.08",,540,2020-10-15,2,2021,52,217,535,528,547,5,,
"abundance","nbGARCH","controls","PB",2.24819496407598,0,8,0.95,1307,"1307.08",,541,2020-10-15,3,2021,52,217,535,528,547,6,,
"abundance","nbGARCH","controls","PB",2.26144499457975,0,8,0.95,1307,"1307.08",,542,2020-10-15,4,2021,52,217,535,528,547,7,,
"abundance","nbGARCH","controls","PB",2.27300695866975,0,8,0.95,1307,"1307.08",,543,2020-10-15,5,2021,52,217,535,528,547,8,,
"abundance","nbGARCH","controls","PB",2.2824874871032,0,8,0.95,1307,"1307.08",,544,2020-10-15,6,2021,52,217,535,528,547,9,,
"abundance","nbGARCH","controls","PB",2.29000157039911,0,8,0.95,1307,"1307.08",,545,2020-10-15,7,2021,52,217,535,528,547,10,,
"abundance","nbGARCH","controls","PB",2.29583060557427,0,9,0.95,1307,"1307.08",,546,2020-10-15,8,2021,52,217,535,528,547,11,,
"abundance","nbGARCH","controls","PB",2.30028562180968,0,8,0.95,1307,"1307.08",,547,2020-10-15,9,2021,52,217,535,528,547,12,,
