"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-21",1,2022,"abundance","jags_RW","dm_controls","DM",19.879,11.257,28.233,91,0.95,"2391.1",2391,NA,552,217,554,552,566,-2,NA,NA
"2022-04-21",3,2022,"abundance","jags_RW","dm_controls","DM",33.379,0.238,115.785,91,0.95,"2391.1",2391,NA,553,217,554,552,566,-1,NA,NA
"2022-04-21",4,2022,"abundance","jags_RW","dm_controls","DM",43.45,1.476,196.9,91,0.95,"2391.1",2391,NA,554,217,554,552,566,0,NA,NA
"2022-04-21",4,2022,"abundance","jags_RW","dm_controls","DM",49.018,0.823,196.9,91,0.95,"2391.1",2391,NA,555,217,554,552,566,1,NA,NA
"2022-04-21",5,2022,"abundance","jags_RW","dm_controls","DM",51.919,0.441,196.9,91,0.95,"2391.1",2391,NA,556,217,554,552,566,2,NA,NA
"2022-04-21",6,2022,"abundance","jags_RW","dm_controls","DM",53.31,0.278,196.9,91,0.95,"2391.1",2391,NA,557,217,554,552,566,3,NA,NA
"2022-04-21",7,2022,"abundance","jags_RW","dm_controls","DM",53.772,0.155,196.9,91,0.95,"2391.1",2391,NA,558,217,554,552,566,4,NA,NA
"2022-04-21",8,2022,"abundance","jags_RW","dm_controls","DM",53.306,0.081,196.9,91,0.95,"2391.1",2391,NA,559,217,554,552,566,5,NA,NA
"2022-04-21",9,2022,"abundance","jags_RW","dm_controls","DM",52.707,0.033,196.9,91,0.95,"2391.1",2391,NA,560,217,554,552,566,6,NA,NA
"2022-04-21",10,2022,"abundance","jags_RW","dm_controls","DM",52.197,0,196.9,91,0.95,"2391.1",2391,NA,561,217,554,552,566,7,NA,NA
"2022-04-21",11,2022,"abundance","jags_RW","dm_controls","DM",51.758,0,196.9,91,0.95,"2391.1",2391,NA,562,217,554,552,566,8,NA,NA
"2022-04-21",12,2022,"abundance","jags_RW","dm_controls","DM",51.067,0,196.9,91,0.95,"2391.1",2391,NA,563,217,554,552,566,9,NA,NA
"2022-04-21",1,2023,"abundance","jags_RW","dm_controls","DM",50.05,0,196.9,91,0.95,"2391.1",2391,NA,564,217,554,552,566,10,NA,NA
"2022-04-21",2,2023,"abundance","jags_RW","dm_controls","DM",49.185,0,196.9,91,0.95,"2391.1",2391,NA,565,217,554,552,566,11,NA,NA
"2022-04-21",3,2023,"abundance","jags_RW","dm_controls","DM",48.373,0,196.9,91,0.95,"2391.1",2391,NA,566,217,554,552,566,12,NA,NA
