"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","simplexEDM","all","DM",27.8185666151289,15.1997897615427,40.4373434687151,0.95,1558,"1558.02",,528,2021-08-05,2,2020,62,217,545,528,557,-17,,
"abundance","simplexEDM","all","DM",29.4562462448989,19.3948525961071,39.5176398936907,0.95,1558,"1558.02",,529,2021-08-05,3,2020,62,217,545,528,557,-16,,
"abundance","simplexEDM","all","DM",27.5028770737215,16.7832609064953,38.2224932409476,0.95,1558,"1558.02",,530,2021-08-05,4,2020,62,217,545,528,557,-15,,
"abundance","simplexEDM","all","DM",27.9564623811958,18.3605513957301,37.5523733666614,0.95,1558,"1558.02",,531,2021-08-05,5,2020,62,217,545,528,557,-14,,
"abundance","simplexEDM","all","DM",26.3767098532314,10.3336575018583,42.4197622046044,0.95,1558,"1558.02",,532,2021-08-05,6,2020,62,217,545,528,557,-13,,
"abundance","simplexEDM","all","DM",27.5739257479253,14.6848019569008,40.4630495389498,0.95,1558,"1558.02",,533,2021-08-05,7,2020,62,217,545,528,557,-12,,
"abundance","simplexEDM","all","DM",28.0600245378001,12.2229910550644,43.8970580205357,0.95,1558,"1558.02",,534,2021-08-05,8,2020,62,217,545,528,557,-11,,
"abundance","simplexEDM","all","DM",32.3000765062643,22.1310059440506,42.4691470684779,0.95,1558,"1558.02",,535,2021-08-05,9,2020,62,217,545,528,557,-10,,
"abundance","simplexEDM","all","DM",32.8316833186196,22.7696118482664,42.8937547889728,0.95,1558,"1558.02",,536,2021-08-05,10,2020,62,217,545,528,557,-9,,
"abundance","simplexEDM","all","DM",34.2922559252886,30.3297492226182,38.2547626279589,0.95,1558,"1558.02",,537,2021-08-05,11,2020,62,217,545,528,557,-8,,
"abundance","simplexEDM","all","DM",35.0773779801486,29.0410887529573,41.11366720734,0.95,1558,"1558.02",,538,2021-08-05,12,2020,62,217,545,528,557,-7,,
"abundance","simplexEDM","all","DM",35.3330007496603,29.0313742925279,41.6346272067927,0.95,1558,"1558.02",,539,2021-08-05,1,2021,62,217,545,528,557,-6,,
"abundance","simplexEDM","all","DM",36.3890046625952,30.3215097625316,42.4564995626588,0.95,1558,"1558.02",,540,2021-08-05,2,2021,62,217,545,528,557,-5,,
"abundance","simplexEDM","all","DM",35.9751599209523,29.0649637419171,42.8853560999875,0.95,1558,"1558.02",,541,2021-08-05,3,2021,62,217,545,528,557,-4,,
"abundance","simplexEDM","all","DM",34.9750659387515,26.7621583866864,43.1879734908166,0.95,1558,"1558.02",,542,2021-08-05,4,2021,62,217,545,528,557,-3,,
"abundance","simplexEDM","all","DM",34.3255989816243,21.0509718659114,47.6002260973373,0.95,1558,"1558.02",,543,2021-08-05,5,2021,62,217,545,528,557,-2,,
"abundance","simplexEDM","all","DM",32.0262485238169,21.7285284266206,42.3239686210131,0.95,1558,"1558.02",,544,2021-08-05,6,2021,62,217,545,528,557,-1,,
"abundance","simplexEDM","all","DM",31.5067787185561,20.6147554259873,42.398802011125,0.95,1558,"1558.02",,545,2021-08-05,7,2021,62,217,545,528,557,0,,
"abundance","simplexEDM","all","DM",30.4423639089311,17.6806277933305,43.2041000245318,0.95,1558,"1558.02",,546,2021-08-05,8,2021,62,217,545,528,557,1,,
"abundance","simplexEDM","all","DM",29.8676936013098,16.8439540546664,42.8914331479533,0.95,1558,"1558.02",,547,2021-08-05,9,2021,62,217,545,528,557,2,,
"abundance","simplexEDM","all","DM",27.7434982551657,12.5320053143843,42.9549911959471,0.95,1558,"1558.02",,548,2021-08-05,10,2021,62,217,545,528,557,3,,
"abundance","simplexEDM","all","DM",26.9800316000703,11.6396292515424,42.3204339485982,0.95,1558,"1558.02",,549,2021-08-05,11,2021,62,217,545,528,557,4,,
"abundance","simplexEDM","all","DM",26.3427855538707,10.2554948921173,42.4300762156241,0.95,1558,"1558.02",,550,2021-08-05,12,2021,62,217,545,528,557,5,,
"abundance","simplexEDM","all","DM",27.3601669666343,12.1971069316877,42.5232270015808,0.95,1558,"1558.02",,551,2021-08-05,1,2022,62,217,545,528,557,6,,
"abundance","simplexEDM","all","DM",27.632121222839,12.6221987307118,42.6420437149661,0.95,1558,"1558.02",,552,2021-08-05,2,2022,62,217,545,528,557,7,,
"abundance","simplexEDM","all","DM",28.2287471991068,14.4071832053033,42.0503111929102,0.95,1558,"1558.02",,553,2021-08-05,3,2022,62,217,545,528,557,8,,
"abundance","simplexEDM","all","DM",29.3407730746364,16.0042406674523,42.6773054818204,0.95,1558,"1558.02",,554,2021-08-05,4,2022,62,217,545,528,557,9,,
"abundance","simplexEDM","all","DM",32.6516453259606,24.5156638515038,40.7876268004175,0.95,1558,"1558.02",,555,2021-08-05,5,2022,62,217,545,528,557,10,,
"abundance","simplexEDM","all","DM",34.0305710073405,29.4964128753325,38.5647291393486,0.95,1558,"1558.02",,556,2021-08-05,5,2022,62,217,545,528,557,11,,
"abundance","simplexEDM","all","DM",34.2144259518451,29.8209502300254,38.6079016736647,0.95,1558,"1558.02",,557,2021-08-05,6,2022,62,217,545,528,557,12,,
