"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-03-09",3,2023,"abundance","jags_logistic_covariates","controls","DM",21.796,15.924,28.299,122,0.95,"3100.1",3100,NA,566,217,565,566,577,1,NA,NA
"2023-03-09",4,2023,"abundance","jags_logistic_covariates","controls","DM",21.58,13.767,30,122,0.95,"3100.1",3100,NA,567,217,565,566,577,2,NA,NA
"2023-03-09",5,2023,"abundance","jags_logistic_covariates","controls","DM",21.388,12.307,31.335,122,0.95,"3100.1",3100,NA,568,217,565,566,577,3,NA,NA
"2023-03-09",6,2023,"abundance","jags_logistic_covariates","controls","DM",21.21,11.382,32.334,122,0.95,"3100.1",3100,NA,569,217,565,566,577,4,NA,NA
"2023-03-09",7,2023,"abundance","jags_logistic_covariates","controls","DM",21.059,10.611,33.329,122,0.95,"3100.1",3100,NA,570,217,565,566,577,5,NA,NA
"2023-03-09",8,2023,"abundance","jags_logistic_covariates","controls","DM",20.913,9.619,33.176,122,0.95,"3100.1",3100,NA,571,217,565,566,577,6,NA,NA
"2023-03-09",9,2023,"abundance","jags_logistic_covariates","controls","DM",20.843,9.373,34.231,122,0.95,"3100.1",3100,NA,572,217,565,566,577,7,NA,NA
"2023-03-09",10,2023,"abundance","jags_logistic_covariates","controls","DM",20.79,9.275,35.613,122,0.95,"3100.1",3100,NA,573,217,565,566,577,8,NA,NA
"2023-03-09",11,2023,"abundance","jags_logistic_covariates","controls","DM",20.608,8.189,35.012,122,0.95,"3100.1",3100,NA,574,217,565,566,577,9,NA,NA
"2023-03-09",12,2023,"abundance","jags_logistic_covariates","controls","DM",20.391,8.106,35.044,122,0.95,"3100.1",3100,NA,575,217,565,566,577,10,NA,NA
"2023-03-09",1,2024,"abundance","jags_logistic_covariates","controls","DM",20.254,7.57,34.734,122,0.95,"3100.1",3100,NA,576,217,565,566,577,11,NA,NA
"2023-03-09",2,2024,"abundance","jags_logistic_covariates","controls","DM",20.084,7.508,34.793,122,0.95,"3100.1",3100,NA,577,217,565,566,577,12,NA,NA
