"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-02-09",2,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-2.76840874165912,2.76840874165912,"3012.9",3012,NA,565,217,564,565,576,1,NA,NA
"2023-02-09",3,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-3.91512118864657,3.91512118864657,"3012.9",3012,NA,566,217,564,565,576,2,NA,NA
"2023-02-09",4,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-4.79502459667142,4.79502459667142,"3012.9",3012,NA,567,217,564,565,576,3,NA,NA
"2023-02-09",5,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-5.53681748331825,5.53681748331825,"3012.9",3012,NA,568,217,564,565,576,4,NA,NA
"2023-02-09",6,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-6.19035013585445,6.19035013585445,"3012.9",3012,NA,569,217,564,565,576,5,NA,NA
"2023-02-09",7,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-6.78118881652531,6.78118881652531,"3012.9",3012,NA,570,217,564,565,576,6,NA,NA
"2023-02-09",8,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-7.3245210578073,7.3245210578073,"3012.9",3012,NA,571,217,564,565,576,7,NA,NA
"2023-02-09",9,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-7.83024237729313,7.83024237729313,"3012.9",3012,NA,572,217,564,565,576,8,NA,NA
"2023-02-09",10,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-8.30522622497737,8.30522622497737,"3012.9",3012,NA,573,217,564,565,576,9,NA,NA
"2023-02-09",11,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-8.7544771179635,8.7544771179635,"3012.9",3012,NA,574,217,564,565,576,10,NA,NA
"2023-02-09",12,2023,"abundance","NaiveArima","controls","PF",118,0.95,0,-9.18177306242324,9.18177306242324,"3012.9",3012,NA,575,217,564,565,576,11,NA,NA
"2023-02-09",1,2024,"abundance","NaiveArima","controls","PF",118,0.95,0,-9.59004919334285,9.59004919334285,"3012.9",3012,NA,576,217,564,565,576,12,NA,NA
