"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-10-06",8,2022,"abundance","jags_RW","dm_controls","DM",13.018,6.631,19.926,115,0.95,"2943.1",2943,NA,559,217,560,559,572,-1,NA,NA
"2022-10-06",9,2022,"abundance","jags_RW","dm_controls","DM",22.696,0.183,78.685,115,0.95,"2943.1",2943,NA,560,217,560,559,572,0,NA,NA
"2022-10-06",10,2022,"abundance","jags_RW","dm_controls","DM",31.788,0,155.716,115,0.95,"2943.1",2943,NA,561,217,560,559,572,1,NA,NA
"2022-10-06",11,2022,"abundance","jags_RW","dm_controls","DM",38.523,0.465,196.9,115,0.95,"2943.1",2943,NA,562,217,560,559,572,2,NA,NA
"2022-10-06",12,2022,"abundance","jags_RW","dm_controls","DM",42.214,0.267,196.9,115,0.95,"2943.1",2943,NA,563,217,560,559,572,3,NA,NA
"2022-10-06",1,2023,"abundance","jags_RW","dm_controls","DM",44.623,0.141,196.9,115,0.95,"2943.1",2943,NA,564,217,560,559,572,4,NA,NA
"2022-10-06",2,2023,"abundance","jags_RW","dm_controls","DM",46.567,0.067,196.9,115,0.95,"2943.1",2943,NA,565,217,560,559,572,5,NA,NA
"2022-10-06",3,2023,"abundance","jags_RW","dm_controls","DM",46.913,0.014,196.9,115,0.95,"2943.1",2943,NA,566,217,560,559,572,6,NA,NA
"2022-10-06",4,2023,"abundance","jags_RW","dm_controls","DM",47.066,0,196.9,115,0.95,"2943.1",2943,NA,567,217,560,559,572,7,NA,NA
"2022-10-06",5,2023,"abundance","jags_RW","dm_controls","DM",47.309,0,196.9,115,0.95,"2943.1",2943,NA,568,217,560,559,572,8,NA,NA
"2022-10-06",6,2023,"abundance","jags_RW","dm_controls","DM",46.962,0,196.9,115,0.95,"2943.1",2943,NA,569,217,560,559,572,9,NA,NA
"2022-10-06",7,2023,"abundance","jags_RW","dm_controls","DM",46.289,0,196.9,115,0.95,"2943.1",2943,NA,570,217,560,559,572,10,NA,NA
"2022-10-06",8,2023,"abundance","jags_RW","dm_controls","DM",45.628,0,196.9,115,0.95,"2943.1",2943,NA,571,217,560,559,572,11,NA,NA
"2022-10-06",9,2023,"abundance","jags_RW","dm_controls","DM",45.038,0,196.9,115,0.95,"2943.1",2943,NA,572,217,560,559,572,12,NA,NA
