"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-03-09",3,2023,"abundance","jags_logistic","controls","DM",21.621,15.677,27.745,122,0.95,"3101.1",3101,NA,566,217,565,566,577,1,NA,NA
"2023-03-09",4,2023,"abundance","jags_logistic","controls","DM",21.282,13.882,29.554,122,0.95,"3101.1",3101,NA,567,217,565,566,577,2,NA,NA
"2023-03-09",5,2023,"abundance","jags_logistic","controls","DM",20.957,12.348,30.376,122,0.95,"3101.1",3101,NA,568,217,565,566,577,3,NA,NA
"2023-03-09",6,2023,"abundance","jags_logistic","controls","DM",20.651,11.35,31.015,122,0.95,"3101.1",3101,NA,569,217,565,566,577,4,NA,NA
"2023-03-09",7,2023,"abundance","jags_logistic","controls","DM",20.356,10.664,31.348,122,0.95,"3101.1",3101,NA,570,217,565,566,577,5,NA,NA
"2023-03-09",8,2023,"abundance","jags_logistic","controls","DM",20.088,10.176,31.776,122,0.95,"3101.1",3101,NA,571,217,565,566,577,6,NA,NA
"2023-03-09",9,2023,"abundance","jags_logistic","controls","DM",19.847,9.386,31.774,122,0.95,"3101.1",3101,NA,572,217,565,566,577,7,NA,NA
"2023-03-09",10,2023,"abundance","jags_logistic","controls","DM",19.634,9.065,31.933,122,0.95,"3101.1",3101,NA,573,217,565,566,577,8,NA,NA
"2023-03-09",11,2023,"abundance","jags_logistic","controls","DM",19.421,8.655,31.823,122,0.95,"3101.1",3101,NA,574,217,565,566,577,9,NA,NA
"2023-03-09",12,2023,"abundance","jags_logistic","controls","DM",19.238,8.497,32.116,122,0.95,"3101.1",3101,NA,575,217,565,566,577,10,NA,NA
"2023-03-09",1,2024,"abundance","jags_logistic","controls","DM",19.073,7.862,31.709,122,0.95,"3101.1",3101,NA,576,217,565,566,577,11,NA,NA
"2023-03-09",2,2024,"abundance","jags_logistic","controls","DM",18.931,7.668,31.843,122,0.95,"3101.1",3101,NA,577,217,565,566,577,12,NA,NA
