"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","total",0.95,22.4020984541456,14,32,2458,"2458.21",,554,2022-05-05,4,2022,93,217,555,554,567,-1,,
"abundance","pevGARCH","exclosures","total",0.95,23.9261404752545,12,38,2458,"2458.21",,555,2022-05-05,4,2022,93,217,555,554,567,0,,
"abundance","pevGARCH","exclosures","total",0.95,25.4214203133055,12,41,2458,"2458.21",,556,2022-05-05,5,2022,93,217,555,554,567,1,,
"abundance","pevGARCH","exclosures","total",0.95,27.3938963831808,12,45,2458,"2458.21",,557,2022-05-05,6,2022,93,217,555,554,567,2,,
"abundance","pevGARCH","exclosures","total",0.95,29.2145462366829,13,49,2458,"2458.21",,558,2022-05-05,7,2022,93,217,555,554,567,3,,
"abundance","pevGARCH","exclosures","total",0.95,30.6911163795929,13,50,2458,"2458.21",,559,2022-05-05,8,2022,93,217,555,554,567,4,,
"abundance","pevGARCH","exclosures","total",0.95,30.7513068826891,12,51,2458,"2458.21",,560,2022-05-05,9,2022,93,217,555,554,567,5,,
"abundance","pevGARCH","exclosures","total",0.95,29.9381205806451,12,49,2458,"2458.21",,561,2022-05-05,10,2022,93,217,555,554,567,6,,
"abundance","pevGARCH","exclosures","total",0.95,30.1101499800916,12,51,2458,"2458.21",,562,2022-05-05,11,2022,93,217,555,554,567,7,,
"abundance","pevGARCH","exclosures","total",0.95,29.8737873387989,12,49,2458,"2458.21",,563,2022-05-05,12,2022,93,217,555,554,567,8,,
"abundance","pevGARCH","exclosures","total",0.95,28.5968301771706,11,48,2458,"2458.21",,564,2022-05-05,1,2023,93,217,555,554,567,9,,
"abundance","pevGARCH","exclosures","total",0.95,27.5718020538463,10,47,2458,"2458.21",,565,2022-05-05,2,2023,93,217,555,554,567,10,,
"abundance","pevGARCH","exclosures","total",0.95,27.7661238893458,10,47,2458,"2458.21",,566,2022-05-05,3,2023,93,217,555,554,567,11,,
"abundance","pevGARCH","exclosures","total",0.95,30.0680387328697,11,49,2458,"2458.21",,567,2022-05-05,4,2023,93,217,555,554,567,12,,
