"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","exclosures","total",2.394,0.274,5.152,0.95,423,"423.21",,527,2020-01-29,1,2020,19,217,527,527,539,0,,
"abundance","jags_RW","exclosures","total",5.459,0,21.154,0.95,423,"423.21",,528,2020-01-29,2,2020,19,217,527,527,539,1,,
"abundance","jags_RW","exclosures","total",10.271,0,46.236,0.95,423,"423.21",,529,2020-01-29,3,2020,19,217,527,527,539,2,,
"abundance","jags_RW","exclosures","total",15.321,0,90.223,0.95,423,"423.21",,530,2020-01-29,4,2020,19,217,527,527,539,3,,
"abundance","jags_RW","exclosures","total",19.74,0,142.243,0.95,423,"423.21",,531,2020-01-29,5,2020,19,217,527,527,539,4,,
"abundance","jags_RW","exclosures","total",23.13,0,192.369,0.95,423,"423.21",,532,2020-01-29,6,2020,19,217,527,527,539,5,,
"abundance","jags_RW","exclosures","total",25.45,0,196.9,0.95,423,"423.21",,533,2020-01-29,7,2020,19,217,527,527,539,6,,
"abundance","jags_RW","exclosures","total",27.053,0,196.9,0.95,423,"423.21",,534,2020-01-29,8,2020,19,217,527,527,539,7,,
"abundance","jags_RW","exclosures","total",28.394,0,196.9,0.95,423,"423.21",,535,2020-01-29,9,2020,19,217,527,527,539,8,,
"abundance","jags_RW","exclosures","total",29.776,0,196.9,0.95,423,"423.21",,536,2020-01-29,10,2020,19,217,527,527,539,9,,
"abundance","jags_RW","exclosures","total",30.651,0,196.9,0.95,423,"423.21",,537,2020-01-29,11,2020,19,217,527,527,539,10,,
"abundance","jags_RW","exclosures","total",31.167,0,196.9,0.95,423,"423.21",,538,2020-01-29,12,2020,19,217,527,527,539,11,,
"abundance","jags_RW","exclosures","total",31.792,0,196.9,0.95,423,"423.21",,539,2020-01-29,1,2021,19,217,527,527,539,12,,
