"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","all","SH",4.492716349846751,-0.9834884099540719,9.968921109647574,217,567,568,580,0.95,126,,3248
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","all","SH",4.022283336078541,-2.3188260847697437,10.363392756926824,217,567,568,580,0.95,126,,3248
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","all","SH",3.4157836462751776,-3.541883891236715,10.37345118378707,217,567,568,580,0.95,126,,3248
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","all","SH",2.7373684589279756,-4.678035765140577,10.152772682996527,217,567,568,580,0.95,126,,3248
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","all","SH",2.147381181152599,-5.615807237072303,9.910569599377501,217,567,568,580,0.95,126,,3248
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","all","SH",1.7169826267885497,-6.314375895900001,9.7483411494771,217,567,568,580,0.95,126,,3248
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","all","SH",1.531394590105834,-6.708828108380017,9.771617288591685,217,567,568,580,0.95,126,,3248
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","all","SH",1.5989483179109876,-6.805108703334999,10.003005339156974,217,567,568,580,0.95,126,,3248
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","all","SH",1.8564597442679511,-6.676779275409297,10.3896987639452,217,567,568,580,0.95,126,,3248
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","all","SH",2.234677162901175,-6.400816729818025,10.870171055620375,217,567,568,580,0.95,126,,3248
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","all","SH",2.5872099231284884,-6.129463161029703,11.30388300728668,217,567,568,580,0.95,126,,3248
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","all","SH",2.818493556948484,-5.962772862493232,11.5997599763902,217,567,568,580,0.95,126,,3248
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","all","SH",2.8429472001420386,-5.989805596723956,11.675699997008033,217,567,568,580,0.95,126,,3248
