"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-14",1,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-1.2862226541454,1.2862226541454,"2367.12",2367,NA,552,217,554,552,566,-2,NA,NA
"2022-04-14",3,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-1.81899352172395,1.81899352172395,"2367.12",2367,NA,553,217,554,552,566,-1,NA,NA
"2022-04-14",4,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-2.22780298682593,2.22780298682593,"2367.12",2367,NA,554,217,554,552,566,0,NA,NA
"2022-04-14",4,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-2.57244530829081,2.57244530829081,"2367.12",2367,NA,555,217,554,552,566,1,NA,NA
"2022-04-14",5,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-2.87608128886932,2.87608128886932,"2367.12",2367,NA,556,217,554,552,566,2,NA,NA
"2022-04-14",6,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-3.15058919826452,3.15058919826452,"2367.12",2367,NA,557,217,554,552,566,3,NA,NA
"2022-04-14",7,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-3.40302527352618,3.40302527352618,"2367.12",2367,NA,558,217,554,552,566,4,NA,NA
"2022-04-14",8,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-3.6379870434479,3.6379870434479,"2367.12",2367,NA,559,217,554,552,566,5,NA,NA
"2022-04-14",9,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-3.85866796243621,3.85866796243621,"2367.12",2367,NA,560,217,554,552,566,6,NA,NA
"2022-04-14",10,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-4.06739316520649,4.06739316520649,"2367.12",2367,NA,561,217,554,552,566,7,NA,NA
"2022-04-14",11,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-4.26591794065536,4.26591794065536,"2367.12",2367,NA,562,217,554,552,566,8,NA,NA
"2022-04-14",12,2022,"abundance","NaiveArima","controls","PM",90,0.95,0,-4.45560597365186,4.45560597365186,"2367.12",2367,NA,563,217,554,552,566,9,NA,NA
"2022-04-14",1,2023,"abundance","NaiveArima","controls","PM",90,0.95,0,-4.63754173118464,4.63754173118464,"2367.12",2367,NA,564,217,554,552,566,10,NA,NA
"2022-04-14",2,2023,"abundance","NaiveArima","controls","PM",90,0.95,0,-4.81260449491913,4.81260449491913,"2367.12",2367,NA,565,217,554,552,566,11,NA,NA
"2022-04-14",3,2023,"abundance","NaiveArima","controls","PM",90,0.95,0,-4.98151891901985,4.98151891901985,"2367.12",2367,NA,566,217,554,552,566,12,NA,NA
