"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","all","DO",10.589117440324156,4,20,217,567,568,580,0.95,126,,3461
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","all","DO",9.618604646434605,2,23,217,567,568,580,0.95,126,,3461
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","all","DO",8.584974892893637,1,21,217,567,568,580,0.95,126,,3461
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","all","DO",7.848640903831417,1,20,217,567,568,580,0.95,126,,3461
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","all","DO",7.59382530349921,1,20,217,567,568,580,0.95,126,,3461
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","all","DO",7.932666942998628,0,21,217,567,568,580,0.95,126,,3461
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","all","DO",8.886722058127397,0,25,217,567,568,580,0.95,126,,3461
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","all","DO",10.469294780887916,0,30,217,567,568,580,0.95,126,,3461
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","all","DO",12.506922594745452,1,34,217,567,568,580,0.95,126,,3461
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","all","DO",14.606195187475114,1,36,217,567,568,580,0.95,126,,3461
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","all","DO",16.133843236424084,1,44,217,567,568,580,0.95,126,,3461
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","all","DO",16.49816970490426,1,47,217,567,568,580,0.95,126,,3461
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","all","DO",15.580181520640322,1,45,217,567,568,580,0.95,126,,3461
