"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_logistic","controls","DM",21.137,12.916,29.996,0.95,2722,2722.01,NA,555,2022-07-28,4,2022,105,217,557,555,569,-2,NA,NA
"2","abundance","jags_logistic","controls","DM",34.411,0.136,121.985,0.95,2722,2722.01,NA,556,2022-07-28,5,2022,105,217,557,555,569,-1,NA,NA
"3","abundance","jags_logistic","controls","DM",42.93,1.485,196.9,0.95,2722,2722.01,NA,557,2022-07-28,6,2022,105,217,557,555,569,0,NA,NA
"4","abundance","jags_logistic","controls","DM",47.402,0.799,196.9,0.95,2722,2722.01,NA,558,2022-07-28,7,2022,105,217,557,555,569,1,NA,NA
"5","abundance","jags_logistic","controls","DM",49.383,0.471,196.9,0.95,2722,2722.01,NA,559,2022-07-28,8,2022,105,217,557,555,569,2,NA,NA
"6","abundance","jags_logistic","controls","DM",50.139,0.279,196.9,0.95,2722,2722.01,NA,560,2022-07-28,9,2022,105,217,557,555,569,3,NA,NA
"7","abundance","jags_logistic","controls","DM",50.052,0.167,196.9,0.95,2722,2722.01,NA,561,2022-07-28,10,2022,105,217,557,555,569,4,NA,NA
"8","abundance","jags_logistic","controls","DM",49.278,0.094,196.9,0.95,2722,2722.01,NA,562,2022-07-28,11,2022,105,217,557,555,569,5,NA,NA
"9","abundance","jags_logistic","controls","DM",48.836,0.034,196.9,0.95,2722,2722.01,NA,563,2022-07-28,12,2022,105,217,557,555,569,6,NA,NA
"10","abundance","jags_logistic","controls","DM",48.273,0,196.9,0.95,2722,2722.01,NA,564,2022-07-28,1,2023,105,217,557,555,569,7,NA,NA
"11","abundance","jags_logistic","controls","DM",47.243,0,196.9,0.95,2722,2722.01,NA,565,2022-07-28,2,2023,105,217,557,555,569,8,NA,NA
"12","abundance","jags_logistic","controls","DM",46.199,0,196.9,0.95,2722,2722.01,NA,566,2022-07-28,3,2023,105,217,557,555,569,9,NA,NA
"13","abundance","jags_logistic","controls","DM",45.747,0,196.9,0.95,2722,2722.01,NA,567,2022-07-28,4,2023,105,217,557,555,569,10,NA,NA
"14","abundance","jags_logistic","controls","DM",44.383,0,196.9,0.95,2722,2722.01,NA,568,2022-07-28,5,2023,105,217,557,555,569,11,NA,NA
"15","abundance","jags_logistic","controls","DM",43.581,0,196.9,0.95,2722,2722.01,NA,569,2022-07-28,6,2023,105,217,557,555,569,12,NA,NA
